obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""284.597""","=""284.5966+""","=""330h""","=""""","=""""","=""""","=""""",,"=""0.247215""","=""4.603704""","=""5d.6s2""","=""2D""","=""5/2""","=""6s2.8p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""288.599""","=""288.5986+""","=""570h""","=""2.31e+07""","=""3.8e-02""","=""2.19e+00""","=""-0.64""",B,"=""0.247215""","=""4.543292""","=""5d.6s2""","=""2D""","=""5/2""","=""6s2.5f""","=""2F*""","=""7/2""",6,8,,"=""T7218""","=""L3475""",
"=""290.390""","=""290.3896+""","=""300""","=""7.9e+06""","=""1.0e-02""","=""3.82e-01""","=""-1.40""",B+,"=""0.000000""","=""4.269581""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""2P*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""295.059""","=""295.0598+""","=""270h*""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""5.128956""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s.6p2""","=""2D""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""295.059""","=""295.0598+""","=""270h*""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""5.128956""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s.6p2?""","=""""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""299.014""","=""299.0153+""","=""1800""","=""1.28e+08""","=""8.6e-02""","=""3.38e+00""","=""-0.465""",B+,"=""0.000000""","=""4.146416""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""2P*""","=""1/2""",4,2,,"=""T7218""","=""L3475""",
"=""308.100""","=""308.1028+""","=""390""","=""7.2e+06""","=""1.54e-02""","=""6.2e-01""","=""-1.21""",B,"=""0.000000""","=""4.024118""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""2D*""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""308.236""","=""308.2370+""","=""5100h""","=""2.62e+08""","=""2.49e-01""","=""1.51e+01""","=""0.174""",B+,"=""0.247215""","=""4.269581""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""2P*""","=""3/2""",6,4,,"=""T7218""","=""L3475""",
"=""311.933""","=""311.9336+""","=""3000""","=""2.03e+08""","=""1.48e-01""","=""6.1e+00""","=""-0.227""",B+,"=""0.000000""","=""3.974698""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""2P*""","=""1/2""",4,2,,"=""T7218""","=""L3475""",
"=""317.228""","=""317.2284+""","=""2400""","=""6.6e+07""","=""1.0e-01""","=""4.16e+00""","=""-0.400""",B+,"=""0.000000""","=""3.908358""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""2P*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""327.991""","=""327.9912+""","=""3800""","=""1.00e+08""","=""1.61e-01""","=""7.0e+00""","=""-0.190""",B+,"=""0.000000""","=""3.780107""","=""5d.6s2""","=""2D""","=""3/2""","=""6s2.7p""","=""2P*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""328.269""","=""328.2694+""","=""7600""","=""3.05e+08""","=""4.9e-01""","=""3.20e+01""","=""0.47""",B+,"=""0.247215""","=""4.024118""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(1D).6p""","=""2D*""","=""5/2""",6,6,,"=""T7218""","=""L3475""",
"=""331.306""","=""331.3063+""","=""6200""","=""1.85e+08""","=""4.57e-01""","=""1.99e+01""","=""0.262""",B+,"=""0.000000""","=""3.742283""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""2F*""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""336.053""","=""336.0526+""","=""7600""","=""2.44e+08""","=""5.5e-01""","=""3.66e+01""","=""0.519""",B+,"=""0.247215""","=""3.936643""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""2F*""","=""7/2""",6,8,,"=""T7218""","=""L3475""",
"=""337.747""","=""337.7464+""","=""6200""","=""1.68e+08""","=""2.87e-01""","=""1.28e+01""","=""0.060""",B+,"=""0.000000""","=""3.670925""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""2D*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""338.647""","=""338.6489+""","=""950""","=""5.0e+07""","=""5.8e-02""","=""3.86e+00""","=""-0.461""",B+,"=""0.247215""","=""3.908358""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(1D).6p""","=""2P*""","=""3/2""",6,4,,"=""T7218""","=""L3475""",
"=""339.252""","=""339.2526+""","=""160h""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""4.581582""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s2.7d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""339.779""","=""339.7772+""","=""1400""","=""1.03e+08""","=""8.9e-02""","=""4.0e+00""","=""-0.45""",B+,"=""0.000000""","=""3.648985""","=""5d.6s2""","=""2D""","=""3/2""","=""6s2.7p""","=""2P*""","=""1/2""",4,2,,"=""T7218""","=""L3475""",
"=""350.942""","=""350.9425+""","=""1600""","=""6.5e+07""","=""8.0e-02""","=""5.5e+00""","=""-0.32""",B+,"=""0.247215""","=""3.780107""","=""5d.6s2""","=""2D""","=""5/2""","=""6s2.7p""","=""2P*""","=""3/2""",6,4,,"=""T7218""","=""L3475""",
"=""356.886""","=""356.8865+""","=""4800""","=""6.9e+07""","=""1.98e-01""","=""9.3e+00""","=""-0.10""",B+,"=""0.000000""","=""3.474051""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""2F*""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""359.737""","=""359.7367+""","=""340""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""4.373481""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s.6p2""","=""4P""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""362.134""","=""362.1340+""","=""170""","=""1.1e+06""","=""1.4e-03""","=""1.0e-01""","=""-2.1""",D,"=""0.247215""","=""3.670925""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(1D).6p""","=""2D*""","=""3/2""",6,4,,"=""T4515""","=""L7597""",
"=""363.729""","=""363.7287+""","=""680""","=""6.4e+06""","=""1.69e-02""","=""1.22e+00""","=""-0.993""",B+,"=""0.247215""","=""3.655915""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(1D).6p""","=""2F*""","=""7/2""",6,8,,"=""T7218""","=""L3475""",
"=""364.881""","=""364.8821+""","=""2600""","=""9.2e+07""","=""3.67e-01""","=""8.8e+00""","=""-0.134""",B+,"=""0.512815""","=""3.910739""","=""6s2.6p""","=""2P*""","=""1/2""","=""6s2.6d""","=""2D""","=""3/2""",2,4,,"=""T7218""","=""L3475""",
"=""368.537""","=""368.5395+""","=""60""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""4.291158""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s2.8s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""371.201""","=""""","=""60""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""375.777""","=""375.7820+""","=""110""","=""""","=""""","=""""","=""""",,"=""0.512815""","=""3.812179""","=""6s2.6p""","=""2P*""","=""1/2""","=""5d2.(1S).6s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""375.786""","=""375.7820+""","=""110""","=""""","=""""","=""""","=""""",,"=""0.512815""","=""3.812179""","=""6s2.6p""","=""2P*""","=""1/2""","=""5d2.(1S).6s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""378.726""","=""""","=""30h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""380.175""","=""380.1749+""","=""150""","=""""","=""""","=""""","=""""",,"=""2.405701""","=""5.666942""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F?).6p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""383.016""","=""""","=""75h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""384.227""","=""384.2283+""","=""2700""","=""2.65e+07""","=""5.9e-02""","=""4.5e+00""","=""-0.45""",B+,"=""0.247215""","=""3.474051""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(1D).6p""","=""2F*""","=""5/2""",6,6,,"=""T7218""","=""L3475""",
"=""384.470""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""385.438""","=""""","=""95""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""387.571""","=""387.5703+""","=""40""","=""""","=""""","=""""","=""""",,"=""0.512815""","=""3.711827""","=""6s2.6p""","=""2P*""","=""1/2""","=""5d2.(3P).6s""","=""2P""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""391.288""","=""""","=""29""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""391.997""","=""391.9996+""","=""50""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""4.089820""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s.6p2""","=""4P""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""392.773""","=""392.7779+""","=""35h""","=""""","=""""","=""""","=""""",,"=""2.510344""","=""5.666942""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F?).6p""","=""2F*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""396.958""","=""396.9583+""","=""480""","=""2.21e+06""","=""7.8e-03""","=""4.1e-01""","=""-1.50""",B+,"=""0.000000""","=""3.123355""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""399.251""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""405.560""","=""405.5596+""","=""670""","=""2.01e+07""","=""5.0e-02""","=""1.32e+00""","=""-1.004""",B+,"=""0.512815""","=""3.569929""","=""6s2.6p""","=""2P*""","=""1/2""","=""5d2.(3P).6s""","=""2P""","=""1/2""",2,2,,"=""T7218""","=""L3475""",
"=""410.860""","=""""","=""35h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""411.383""","=""411.3857+""","=""95h""","=""4.3e+05""","=""1.09e-03""","=""5.9e-02""","=""-2.36""",C+,"=""0.000000""","=""3.013819""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4P*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""412.365""","=""412.3654+""","=""310""","=""""","=""""","=""""","=""""",,"=""2.633705""","=""5.640364""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4G*""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""412.589""","=""412.5887+""","=""3100""","=""8.9e+07""","=""3.4e-01""","=""1.85e+01""","=""0.13""",C+,"=""0.926954""","=""3.931985""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s2.6d""","=""2D""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""413.296""","=""""","=""150c""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""415.525""","=""415.5266+""","=""460""","=""1.68e+07""","=""4.3e-02""","=""2.38e+00""","=""-0.76""",B+,"=""0.926954""","=""3.910739""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s2.6d""","=""2D""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""416.015""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""427.870""","=""""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""428.223""","=""428.222+""","=""250""","=""""","=""""","=""""","=""""",,"=""2.510344""","=""5.405668""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4G*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""429.718""","=""429.721+""","=""330D*""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""3.812179""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(1S).6s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""429.730""","=""""","=""330D*""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""431.078""","=""431.078+""","=""150""","=""6.6e+05""","=""1.84e-03""","=""1.57e-01""","=""-1.96""",B+,"=""0.247215""","=""3.123355""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",6,6,,"=""T7218""","=""L3475""",
"=""433.394""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""442.220""","=""442.221+""","=""65h""","=""""","=""""","=""""","=""""",,"=""2.660996""","=""5.464669""","=""5d.6s.(3D).6p""","=""2D*""","=""5/2""","=""5d.6s.(3D).7s?""","=""2D""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""443.172""","=""443.170+""","=""190c""","=""""","=""""","=""""","=""""",,"=""2.405701""","=""5.203369""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""444.004""","=""""","=""35""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""445.206""","=""445.206+""","=""190""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""3.711827""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(3P).6s""","=""2P""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""447.280""","=""447.279+""","=""50h""","=""""","=""""","=""""","=""""",,"=""2.633705""","=""5.405668""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4G*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""448.141""","=""448.146+""","=""19""","=""8.8e+04""","=""1.77e-04""","=""1.56e-02""","=""-2.97""",C+,"=""0.247215""","=""3.013819""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4P*""","=""3/2""",6,4,,"=""T7218""","=""L16197""",
"=""450.011""","=""450.0110+""","=""60h""","=""1.28e+05""","=""5.8e-04""","=""3.45e-02""","=""-2.63""",B+,"=""0.000000""","=""2.755137""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4D*""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""451.984""","=""451.9823+""","=""3300""","=""2.26e+07""","=""6.9e-02""","=""4.12e+00""","=""-0.558""",B+,"=""0.000000""","=""2.743121""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""2D*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""460.668""","=""460.668+""","=""85c""","=""""","=""""","=""""","=""""",,"=""2.337265""","=""5.028665""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""464.677""","=""""","=""95h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""464.951""","=""""","=""100h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""465.015""","=""""","=""95h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""465.932""","=""465.9316+""","=""1000""","=""3.15e+06""","=""1.54e-02""","=""9.4e-01""","=""-1.211""",B+,"=""0.000000""","=""2.660996""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""2D*""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""466.033""","=""""","=""85h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""469.108""","=""469.109+""","=""44""","=""1.32e+06""","=""2.18e-03""","=""1.35e-01""","=""-2.06""",C+,"=""0.926954""","=""3.569929""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(3P).6s""","=""2P""","=""1/2""",4,2,,"=""T7218""","=""L16197""",
"=""471.802""","=""471.8012+""","=""30""","=""1.13e+05""","=""3.8e-04""","=""2.34e-02""","=""-2.82""",C+,"=""0.000000""","=""2.627891""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4D*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""472.752""","=""""","=""65h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""481.640""","=""481.6383+""","=""85""","=""9.0e+05""","=""1.56e-03""","=""9.9e-02""","=""-2.20""",B+,"=""0.000000""","=""2.574218""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4D*""","=""1/2""",4,2,,"=""T7218""","=""L3475""",
"=""490.625""","=""490.625+""","=""460""","=""""","=""""","=""""","=""""",,"=""0.512815""","=""3.039882""","=""6s2.6p""","=""2P*""","=""1/2""","=""5d2.(1D).6s""","=""2D""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""494.372""","=""494.370+""","=""180""","=""9.7e+05""","=""3.55e-03""","=""3.47e-01""","=""-1.67""",B+,"=""0.247215""","=""2.755137""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4D*""","=""5/2""",6,6,,"=""T7218""","=""L3475""",
"=""496.752""","=""496.750+""","=""5""","=""3.3e+04""","=""8.1e-05""","=""8.0e-03""","=""-3.31""",C+,"=""0.247215""","=""2.743121""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""2D*""","=""3/2""",6,4,,"=""T7218""","=""L18169""",
"=""500.254""","=""500.254+""","=""800""","=""3.20e+07""","=""1.20e-01""","=""3.95e+00""","=""-0.620""",B+,"=""0.512815""","=""2.991242""","=""6s2.6p""","=""2P*""","=""1/2""","=""6s2.7s""","=""2S""","=""1/2""",2,2,,"=""T7218""","=""L3475""",
"=""505.901""","=""505.901+""","=""55h""","=""""","=""""","=""""","=""""",,"=""2.160707""","=""4.611466""","=""5d.6s.(3D).6p""","=""4F*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""513.548""","=""513.546+""","=""140""","=""""","=""""","=""""","=""""",,"=""2.160707""","=""4.574982""","=""5d.6s.(3D).6p""","=""4F*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""513.652""","=""513.651+""","=""2700""","=""9.1e+06""","=""3.60e-02""","=""3.65e+00""","=""-0.666""",B+,"=""0.247215""","=""2.660996""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""2D*""","=""5/2""",6,6,,"=""T7218""","=""L3475""",
"=""519.806""","=""519.805+""","=""170""","=""""","=""""","=""""","=""""",,"=""2.294276""","=""4.679481""","=""5d.6s.(3D).6p""","=""4F*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""520.792""","=""520.794+""","=""90""","=""2.5e+05""","=""6.9e-04""","=""7.1e-02""","=""-2.38""",C+,"=""0.247215""","=""2.627891""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4D*""","=""3/2""",6,4,,"=""T7218""","=""L3475""",
"=""530.588""","=""530.590+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.533311""","=""4.870035""","=""5d.6s.(3D).6p""","=""4F*""","=""7/2""","=""5d.6s.(3D).7s""","=""4D""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""535.061""","=""535.063+""","=""80""","=""""","=""""","=""""","=""""",,"=""2.294276""","=""4.611466""","=""5d.6s.(3D).6p""","=""4F*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""540.407""","=""540.407+""","=""500""","=""1.20e+06""","=""7.9e-03""","=""5.6e-01""","=""-1.501""",B+,"=""0.000000""","=""2.294276""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4F*""","=""5/2""",4,6,,"=""T7218""","=""L3475""",
"=""542.341""","=""542.340+""","=""140c""","=""""","=""""","=""""","=""""",,"=""0.247215""","=""2.533311""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4F*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""543.939""","=""543.940+""","=""100""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""3.206328""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(3F).6s""","=""2F""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""545.509""","=""545.511+""","=""35""","=""""","=""""","=""""","=""""",,"=""0.512815""","=""2.785622""","=""6s2.6p""","=""2P*""","=""1/2""","=""5d2.(3P).6s""","=""4P""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""573.814""","=""573.813+""","=""550""","=""1.73e+06""","=""8.5e-03""","=""6.5e-01""","=""-1.466""",B+,"=""0.000000""","=""2.160707""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4F*""","=""3/2""",4,4,,"=""T7218""","=""L3475""",
"=""577.700""","=""577.700+""","=""55""","=""""","=""""","=""""","=""""",,"=""2.533311""","=""4.679481""","=""5d.6s.(3D).6p""","=""4F*""","=""7/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""580.220""","=""580.217+""","=""80""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""3.063812""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(1D).6s""","=""2D""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""586.241""","=""586.242+""","=""40h""","=""""","=""""","=""""","=""""",,"=""2.755137""","=""4.870035""","=""5d.6s.(3D).6p""","=""4D*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""586.793""","=""586.789+""","=""9""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""3.039882""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(1D).6s""","=""2D""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""599.879""","=""599.879+""","=""140""","=""""","=""""","=""""","=""""",,"=""2.803216""","=""4.870035""","=""5d.6s.(3D).6p""","=""4F*""","=""9/2""","=""5d.6s.(3D).7s""","=""4D""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""600.618""","=""600.615+""","=""1400""","=""4.9e+07""","=""1.33e-01""","=""1.05e+01""","=""-0.273""",B+,"=""0.926954""","=""2.991242""","=""6s2.6p""","=""2P*""","=""3/2""","=""6s2.7s""","=""2S""","=""1/2""",4,2,,"=""T7218""","=""L3475""",
"=""604.333""","=""604.332+""","=""35h""","=""""","=""""","=""""","=""""",,"=""2.627891""","=""4.679481""","=""5d.6s.(3D).6p""","=""4D*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""605.671""","=""605.669+""","=""440""","=""9.2e+05""","=""5.1e-03""","=""6.1e-01""","=""-1.518""",B+,"=""0.247215""","=""2.294276""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4F*""","=""5/2""",6,6,,"=""T7218""","=""L3475""",
