property,value,unit,source,source_url,retrieved_at,notes,year,region
relative_supply_risk,4.5,índice 1–10,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/19/potassium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
production_concentration,20.9,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/19/potassium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
reserve_distribution,61.1,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/19/potassium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_producers,1) Canada  2) Russia  3) Belarus,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/19/potassium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_reserve_holders,1) Canada  2) Russia  3) Belarus,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/19/potassium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
price_per_kg,12.1,USD/kg,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/19/potassium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
uses,"Used as potash in making glass & soap. Also as saltpeter, potassium nitrate (KNO3) to make explosives and to color fireworks in mauve. Formerly called kalium (K). Vital to function of nerve and muscle tissures.",,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/19/potassium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
