property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Hexagonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
space_group,P63/mmc,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 194.,Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
lattice_constants,"273.44, 273.44, 431.73",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
lattice_angles,"π/2, π/2, 2 π/3",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
thermal_conductivity,88,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
electrical_conductivity,12,MS/m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
electrical_resistivity,8.000000000001e-08,Ω·m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
electrical_type,Conductor,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
magnetic_type,paramagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
magnetic_susceptibility_mass,6e-10,m³/kg,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
magnetic_susceptibility_molar,1.1e-10,m³/mol,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
magnetic_susceptibility_volume,1.4e-05,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Osmium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Os-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,273.44,273.44,431.73,π/2,π/2,2 π/3
