property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Face-centered Cubic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
space_group,Fm_3m,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,Número de grupo espacial: 225.,Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
lattice_constants,"620.23, 620.23, 620.23",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
lattice_angles,"π/2, π/2, π/2",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
thermal_conductivity,0.00565,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
magnetic_type,diamagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
magnetic_susceptibility_mass,-4.3e-09,m³/kg,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
magnetic_susceptibility_molar,-5.65e-10,m³/mol,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
magnetic_susceptibility_volume,-2.54e-08,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
speed_of_sound,1090,m/s,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Xenon,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Xe-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,620.23,620.23,620.23,π/2,π/2,π/2
