property,value,unit,source,source_url,retrieved_at,notes,year,region
relative_supply_risk,4.5,índice 1–10,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/5/boron,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
production_concentration,33.6,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/5/boron,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_producers,1) Turkey  2) USA  3) Chile,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/5/boron,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_reserve_holders,1) Turkey  2) Russia  3) USA,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/5/boron,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
price_per_kg,3.68,USD/kg,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/5/boron,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
uses,Used with titanium & tungsten to make heat resistant alloys for jets & rockets.,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/5/boron,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
