z,n,symbol,radius,unc_r,abundance,unc_a,energy_shift,energy,unc_e,ripl_shift,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_md,electric_quadrupole,unc_eq,qbm,unc_qb,qbm_n,unc_qbmn,qa,unc_qa,qec,unc_qec,sn,unc_sn,sp,unc_sp,binding,unc_ba,atomic_mass,unc_am,massexcess,unc_me,me_systematics,discovery,ENSDFpublicationcut-off,ENSDFauthors,Extraction_date,_source,_source_url,_retrieved_at
59,62,Pr,,,,,,0,,,(3/2),10,,+6-3,ms,0.01,0.0045,P,100,,,,,,,,,,,,,,,,,2295,539,11139.0,640.9,,,-889.5999,10.0000,8033,4,120955393,537,-41551,500,Y,2005,20-Jan-2009,S. OHYA,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,65,Pr,,,,,,0,,,,1.2,,2,s,1.2,0.2,EC+B+,100,,ECP,0,,,,,,,,,,-8321,641,,,1994,500,11765.0,499.6,10992,566,154,499,8128,3,123942940,430,-53151,401,Y,1986,1-Apr-2008,J. KATAKURA and  Z.D. WU,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,66,Pr,,,,,,0,,,,3.3,,7,s,3.3,0.7,EC+B+,100,,B+P,,,,,,,,,,,-10001,500,-21312,583,1695,424,8588.0,358.3,12991,500,443,423,8167,2,124937659,322,-58070,300,Y,2002,1-Jan-2010,J. KATAKURA,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,67,Pr,,,,,,0,,,GE 4,3.14,,22,s,3.14,0.22,EC+B+,100,,ECP,,,,,,,,,,,-6943,358,-20325,445,1795,357,10496.565,197.982,10325,358,955,277,8184,2,125935240,210,-60324,196,Y,1983,1-Oct-2021,H. Iimura and  J.Katakura and  S. Ohya,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,68,Pr,,,,,,0,,,,4.2,,3,s,4.2,0.3,EC+B+,100,,,,,,,,,,,,,-8633,358,-19234,358,1683,277,7436.344,198.116,12291,277,1012,198,8216,2,126930710,210,-64543,196,Y,1995,1-Oct-2009,A. HASHIZUME,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,69,Pr,,,,,,0,,,4 5 6,2.84,,9,s,2.84,0.09,EC+B+,100,,,,,,,,,,,,,-5800,202,-18492,301,1502.9377,64.0301,9203.161,40.859,9859,198,1640.3908,41.5012,8228.9141,0.2329,127928791,32.000,-66330.764,29.808,N,1985,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,70,Pr,,,,,,0,,,(3/2+),30,,4,s,30,4,EC+B+,100,,,,,,,,,,,,,-7399,204,-17315,202,1561.0107,39.5519,6513.938,40.859,11514.1203,42.1546,1528.6115,40.8585,8254.3808,0.2311,128925095,32.000,-69773.566,29.808,N,1977,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,71,Pr,,,,,X,0,,0,(5+),40.0,,4,s,40,0.4,EC+B+,100,,,,,,,,,,,,,-4579.225,70.0853,-16872,212,1373.0954,111.0075,8247.449,70.085,9473.2167,70.8487,2176.9314,70.0853,8263.7565,0.4944,129923590,69.000,-71175.464,64.273,N,1977,11-May-2001,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,72,Pr,,,,,,0,,,(3/2+),1.51,,2,m,90.6,1.2,EC+B+,100,,,,,,,,,,,,,-6532.6235,53.0809,-15775.7424,54.6759,1170.5368,53.7079,5407.784,57.311,11196.5174,79.6214,2166.7216,54.6759,8286.1439,0.3587,130920234.96,50.451,-74300.664,46.995,N,1977,17-Jul-2006,YU. KHAZOV and  I. MITROPOLSKY and  A. RODIONOV,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
59,73,Pr,,,,,,0,,,(2)+,1.6,,3,m,96,18,EC+B+,100,,,,,,,,,,,,,-3801.6487,37.6795,-15530.7415,39.8879,973.0593,61.6312,7241.224,35.359,8998.1180,55.1578,2807.9868,43.7016,8291.5377,0.2188,131919240,31.000,-75227.464,28.876,N,1974,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
