property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Hexagonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
space_group,P63/mmc,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 194.,Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
lattice_constants,"319.64, 319.64, 505.11",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
lattice_angles,"π/2, π/2, 2 π/3",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
thermal_conductivity,23,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
electrical_conductivity,3.3,MS/m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
electrical_resistivity,3e-07,Ω·m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
electrical_type,Conductor,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
magnetic_type,paramagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
magnetic_susceptibility_mass,5.3e-09,m³/kg,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
magnetic_susceptibility_molar,9.46e-10,m³/mol,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
magnetic_susceptibility_volume,7.05e-05,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
superconducting_point,0.128,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
bulk_modulus,110,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
shear_modulus,30,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
young_modulus,78,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
poisson_ratio,0.37,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
mohs_hardness,5.5,Mohs,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
vickers_hardness,1760,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
brinell_hardness,1700,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
speed_of_sound,3010,m/s,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
thermal_expansion,5.9e-06,K⁻¹,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Hafnium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Hf-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,319.64,319.64,505.11,π/2,π/2,2 π/3
