obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""416.914""","=""416.91492+""","=""5700""","=""1.92e+08""","=""4.34e-01""","=""8.9e+01""","=""0.813""",B+,"=""0.5125782""","=""3.4864271""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<7>).6s.6p.(1P*<1>)""","=""(7,1)*""","=""6""",15,13,,"=""T7148""","=""L3475""",
"=""417.311""","=""""","=""370""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""418.490""","=""418.4896+""","=""930""","=""8.8e+07""","=""2.62e-01""","=""5.4e+01""","=""0.594""",B+,"=""0.5125782""","=""3.475237""","=""4f10.6s2""","=""5I""","=""7""","=""""","=""*""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""418.800""","=""418.80012+""","=""12000""","=""1.26e+08""","=""3.31e-01""","=""7.8e+01""","=""0.751""",B+,"=""0.0000000""","=""2.9604623""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<8>).6s.6p.(1P*<1>)""","=""(8,1)*""","=""8""",17,17,,"=""T7148""","=""L3475""",
"=""419.212""","=""419.2119+""","=""320""","=""2.03e+07""","=""4.53e-02""","=""8.1e+00""","=""-0.230""",B+,"=""0.8741634""","=""3.831718""","=""4f10.6s2""","=""5I""","=""6""","=""""","=""*""","=""5""",13,11,,"=""T7148""","=""L3475""",
"=""419.282""","=""419.28210+""","=""2200""","=""7.1e+07""","=""1.87e-01""","=""3.87e+01""","=""0.448""",B+,"=""0.5125782""","=""3.4696374""","=""4f10.6s2""","=""5I""","=""7""","=""4f9.(6H*).5d2.(3F) (8L*).6s""","=""*""","=""7""",15,15,,"=""T7148""","=""L3475""",
"=""419.602""","=""419.60284+""","=""6800""","=""8.8e+07""","=""2.32e-01""","=""5.5e+01""","=""0.596""",B+,"=""0.0000000""","=""2.9547989""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6H*).5d2.(3F) (8K*).6s""","=""*""","=""8""",17,17,,"=""T7148""","=""L3475""",
"=""419.920""","=""419.9202+""","=""800""","=""1.08e+08""","=""2.86e-01""","=""4.34e+01""","=""0.497""",B+,"=""1.1420917""","=""4.094658""","=""4f10.6s2""","=""5I""","=""5""","=""4f10.(5I<5>).6s.6p.(1P*<1>)""","=""(5,1)*""","=""5""",11,11,,"=""T7148""","=""L3475""",
"=""420.248""","=""420.2492+""","=""680""","=""1.70e+08""","=""4.50e-01""","=""5.6e+01""","=""0.608""",B+,"=""1.3545617""","=""4.304816""","=""4f10.6s2""","=""5I""","=""4""","=""""","=""*""","=""4""",9,9,,"=""T7148""","=""L3475""",
"=""420.342""","=""420.3424+""","=""680""","=""4.82e+07""","=""1.28e-01""","=""2.30e+01""","=""0.220""",B+,"=""0.8741634""","=""3.823763""","=""4f10.6s2""","=""5I""","=""6""","=""4f9.(6F*).5d2.(3F) (8H*).6s""","=""*""","=""6""",13,13,,"=""T7148""","=""L3475""",
"=""420.624""","=""""","=""230""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""421.243""","=""""","=""440""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""421.291""","=""421.29015+""","=""16000""","=""2.08e+08""","=""6.2e-01""","=""1.46e+02""","=""1.022""",B+,"=""0.0000000""","=""2.9429646""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<8>).6s.6p.(1P*<1>)""","=""(8,1)*""","=""9""",17,19,,"=""T7148""","=""L3475""",
"=""421.437""","=""421.4367+""","=""1800""","=""1.27e+08""","=""3.38e-01""","=""6.1e+01""","=""0.643""",B+,"=""0.8741634""","=""3.8161044""","=""4f10.6s2""","=""5I""","=""6""","=""4f10.(5I<6>).6s.6p.(1P*<1>)""","=""(6,1)*""","=""6""",13,13,,"=""T7148""","=""L3475""",
"=""421.635""","=""421.6347+""","=""3700""","=""8.1e+07""","=""2.45e-01""","=""5.1e+01""","=""0.565""",B+,"=""0.5125782""","=""3.4531378""","=""4f10.6s2""","=""5I""","=""7""","=""4f9.(6H*).5d2.(3P) (8I*).6s""","=""*""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""421.928""","=""421.9283+""","=""4400""","=""1.20e+08""","=""3.20e-01""","=""6.7e+01""","=""0.682""",B+,"=""0.5125782""","=""3.4510920""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<7>).6s.6p.(1P*<1>)""","=""(7,1)*""","=""7""",15,15,,"=""T7148""","=""L3475""",
"=""422.230""","=""422.2299+""","=""4400""","=""1.28e+08""","=""3.88e-01""","=""8.1e+01""","=""0.765""",B+,"=""0.5125782""","=""3.4489924""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<7>).6s.6p.(1P*<1>)""","=""(7,1)*""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""422.340""","=""422.3401+""","=""540""","=""7.1e+07""","=""1.90e-01""","=""2.90e+01""","=""0.320""",B+,"=""1.1420917""","=""4.077740""","=""4f10.6s2""","=""5I""","=""5""","=""""","=""*""","=""5""",11,11,,"=""T7148""","=""L3475""",
"=""422.635""","=""422.6344+""","=""2700""","=""1.95e+08""","=""6.0e-01""","=""1.09e+02""","=""0.894""",B+,"=""0.8741634""","=""3.8077676""","=""4f10.6s2""","=""5I""","=""6""","=""4f10.(5I<6>).6s.6p.(1P*<1>)""","=""(6,1)*""","=""7""",13,15,,"=""T7148""","=""L3475""",
"=""423.321""","=""423.3217+""","=""680""","=""7.9e+07""","=""2.51e-01""","=""3.85e+01""","=""0.441""",B+,"=""1.1420917""","=""4.070933""","=""4f10.6s2""","=""5I""","=""5""","=""""","=""*""","=""6""",11,13,,"=""T7148""","=""L3475""",
"=""424.104""","=""424.1050+""","=""680""","=""9.4e+07""","=""3.00e-01""","=""4.60e+01""","=""0.518""",B+,"=""1.1420917""","=""4.065524""","=""4f10.6s2""","=""5I""","=""5""","=""""","=""*""","=""6""",11,13,,"=""T7148""","=""L3475""",
"=""424.711""","=""424.7110+""","=""440""","=""1.18e+08""","=""3.90e-01""","=""4.91e+01""","=""0.545""",B+,"=""1.3545617""","=""4.273822""","=""4f10.6s2""","=""5I""","=""4""","=""4f10.(5I<4>).6s.6p.(1P*<1>)""","=""(4,1)*""","=""5""",9,11,,"=""T7148""","=""L3475""",
"=""426.9465""","=""426.9469+""","=""1000""","=""1.14e+06""","=""3.12e-03""","=""6.6e-01""","=""-1.330""",B+,"=""0.5125782""","=""3.416551""","=""4f10.6s2""","=""5I""","=""7""","=""4f9.(6H*).5d2.(3F) (8L*).6s""","=""9L*""","=""7""",15,15,,"=""T7148""","=""L1177""",
"=""427.789""","=""427.7894+""","=""250""","=""1.22e+07""","=""3.35e-02""","=""6.1e+00""","=""-0.361""",B+,"=""0.8741634""","=""3.772416""","=""4f10.6s2""","=""5I""","=""6""","=""""","=""*""","=""6""",13,13,,"=""T7148""","=""L3475""",
"=""429.3174""","=""429.3161+""","=""3000""","=""2.28e+06""","=""6.3e-03""","=""1.34e+00""","=""-1.025""",B+,"=""0.5125782""","=""3.400525""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<5>).6s.6p.(3P*<2>)""","=""(5,2)*""","=""7""",15,15,,"=""T7148""","=""L1177""",
"=""429.625""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""432.708""","=""""","=""320""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""444.583""","=""""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""452.885""","=""""","=""100bl""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""456.637""","=""456.6373+""","=""140""","=""6.6e+05""","=""2.06e-03""","=""5.3e-01""","=""-1.455""",B+,"=""0.0000000""","=""2.715157""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<7>).6s.6p.(3P*<2>)""","=""(7,2)*""","=""8""",17,17,,"=""T7148""","=""L3475""",
"=""457.906""","=""457.9059+""","=""420""","=""1.96e+06""","=""6.9e-03""","=""1.76e+00""","=""-0.932""",B+,"=""0.0000000""","=""2.707635""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<7>).6s.6p.(3P*<2>)""","=""(7,2)*""","=""9""",17,19,,"=""T7148""","=""L3475""",
"=""459.065""","=""459.06501+""","=""2100""","=""1.37e+07""","=""3.82e-02""","=""9.8e+00""","=""-0.188""",B+,"=""0.0000000""","=""2.7007983""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6H*).5d.6s2""","=""5K*""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""461.355""","=""461.3551+""","=""990""","=""8.2e+06""","=""2.31e-02""","=""6.0e+00""","=""-0.406""",B+,"=""0.0000000""","=""2.687392""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6F*).5d.6s2""","=""5H*""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""461.512""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""461.611""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""466.403""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""472.254""","=""""","=""85""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""477.327""","=""""","=""60""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""477.614""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""477.713""","=""""","=""120w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""479.263""","=""479.2633+""","=""95""","=""1.16e+06""","=""4.53e-03""","=""1.07e+00""","=""-1.168""",B+,"=""0.5125782""","=""3.099553""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<6>).6s.6p.(3P*<2>)""","=""(6,2)*""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""480.198""","=""""","=""29""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""480.928""","=""480.9290+""","=""50""","=""9.6e+05""","=""2.94e-03""","=""7.9e-01""","=""-1.302""",B+,"=""0.9380161""","=""3.516031""","=""4f9.(6H*).5d.6s2""","=""7H*""","=""8""","=""""","=""""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""481.162""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""481.415""","=""481.4147+""","=""50""","=""8.5e+05""","=""3.3e-03""","=""8.0e-01""","=""-1.30""",B,"=""1.0562474""","=""3.631661""","=""4f9.(6H*).5d.6s2""","=""7H*""","=""7""","=""""","=""""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""482.039""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""482.631""","=""""","=""85""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""483.023""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""483.373""","=""""","=""70""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""484.310""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""487.729""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""488.152""","=""488.1525+""","=""85""","=""5.2e+05""","=""1.64e-03""","=""4.48e-01""","=""-1.555""",B+,"=""0.0000000""","=""2.539866""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6F*).5d.6s2""","=""7G*""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""488.591""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""488.945""","=""488.9447+""","=""95""","=""4.97e+06""","=""2.02e-02""","=""4.87e+00""","=""-0.519""",B+,"=""1.0562474""","=""3.591998""","=""4f9.(6H*).5d.6s2""","=""7H*""","=""7""","=""""","=""""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""489.505""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""490.061""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""491.778""","=""""","=""55""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""496.097""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""497.496""","=""""","=""28""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""498.691""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""500.527""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""501.200""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""502.352""","=""502.352+""","=""70""","=""1.27e+06""","=""4.16e-03""","=""1.03e+00""","=""-1.204""",B+,"=""0.5125782""","=""2.980653""","=""4f10.6s2""","=""5I""","=""7""","=""4f9.(6F*).5d.6s2""","=""5H*""","=""6""",15,13,,"=""T7148""","=""L3475""",
"=""502.543""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""502.594""","=""502.593+""","=""24""","=""1.19e+06""","=""3.98e-03""","=""1.12e+00""","=""-1.17""",B+,"=""0.9380161""","=""3.404905""","=""4f9.(6H*).5d.6s2""","=""7H*""","=""8""","=""""","=""""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""502.927""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""503.440""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""504.404""","=""504.404+""","=""160""","=""6.9e+06""","=""2.94e-02""","=""8.3e+00""","=""-0.301""",B+,"=""0.9380161""","=""3.396047""","=""4f9.(6H*).5d.6s2""","=""7H*""","=""8""","=""""","=""""","=""9""",17,19,,"=""T7148""","=""L3475""",
"=""504.866""","=""504.865+""","=""24""","=""1.05e+06""","=""3.48e-03""","=""8.7e-01""","=""-1.283""",B+,"=""1.0562474""","=""3.512036""","=""4f9.(6H*).5d.6s2""","=""7H*""","=""7""","=""""","=""""","=""6""",15,13,,"=""T7148""","=""L3475""",
"=""505.162""","=""""","=""50w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""505.476""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""505.687""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
