obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""236.264""","=""236.2644""","=""300""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""5.247688""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""""","=""13*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""236.906""","=""236.9066""","=""110""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.664021""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""""","=""20*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""238.362""","=""238.3616""","=""270""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""5.201518""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""""","=""12*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""238.413""","=""""","=""230""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""238.538""","=""238.5378""","=""40""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""6.163664""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""""","=""27*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""240.861""","=""240.8619""","=""80""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""5.337215""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""""","=""16*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""240.892""","=""240.8922""","=""27""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""5.336566""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""""","=""15*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""241.098""","=""241.0986""","=""27""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""5.552839""","=""4d9""","=""a 2D""","=""5/2""","=""""","=""19*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""242.049""","=""242.0488""","=""45""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.552839""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""""","=""19*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""242.842""","=""242.8420""","=""130""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""5.427665""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(1G).5p""","=""x 2F*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""243.026""","=""243.0255""","=""230""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.532253""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""""","=""18*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""243.340""","=""243.3393""","=""40""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.796616""","=""4d9""","=""a 2D""","=""3/2""","=""""","=""23*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""243.782""","=""243.7821""","=""18""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""6.051851""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""""","=""26*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""243.864""","=""243.8637""","=""110""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""6.050149""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""""","=""25*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""244.108""","=""244.1078""","=""330""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""5.268768""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""""","=""14*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""244.501""","=""""","=""50w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""244.958""","=""244.9577""","=""65""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""5.383567""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""244.978""","=""244.9772""","=""50""","=""""","=""""","=""""","=""""",,"=""0.705590""","=""5.766641""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""""","=""22*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""245.130""","=""245.1251""","=""75""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""5.247688""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""""","=""13*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""246.436""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""247.114""","=""247.1137""","=""75""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""5.427665""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(1G).5p""","=""x 2F*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""247.222""","=""247.2218""","=""90""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""5.337215""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""""","=""16*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""247.326""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""247.384""","=""247.3833""","=""130""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""5.201518""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""""","=""12*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""248.279""","=""""","=""25""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""248.408""","=""248.4081""","=""50""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.421707""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(1D).5p""","=""y 2P*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""248.822""","=""""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""249.305""","=""249.3048""","=""30""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""5.383567""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""249.977""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""250.321""","=""250.3209""","=""130""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.383567""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""250.642""","=""250.6426""","=""150""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""5.268768""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""""","=""14*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""251.046""","=""251.0453""","=""350""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""5.260833""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""251.651""","=""251.6503""","=""200""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""5.337215""","=""4d9""","=""a 2D""","=""5/2""","=""""","=""16*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""252.675""","=""252.6751""","=""13""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""6.050149""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""25*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""253.250""","=""253.2501""","=""13""","=""""","=""""","=""""","=""""",,"=""0.705590""","=""5.601312""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(1G).5p""","=""y 2G*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""254.646""","=""""","=""350""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""255.613""","=""255.6131""","=""550""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""5.260833""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""255.939""","=""""","=""25""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""256.656""","=""256.6560""","=""50""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.532253""","=""4d9""","=""a 2D""","=""3/2""","=""""","=""18*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""256.681""","=""256.6814""","=""45""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.260833""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""257.652""","=""257.6562""","=""25""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""6.645464""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""""","=""32*""","=""3/2,5/2""",8,10,,"=""""","=""L3475""",
"=""262.336""","=""262.3357""","=""150""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.427665""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(1G).5p""","=""x 2F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""262.666""","=""262.6668""","=""230""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.421707""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(1D).5p""","=""y 2P*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""263.120""","=""263.1202""","=""100""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""5.034190""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""263.578""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""264.379""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""264.807""","=""264.8065""","=""110""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.383567""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""265.345""","=""265.3449""","=""400""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.994682""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(1D).5p""","=""y 2F*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""265.980""","=""265.9802""","=""30""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""4.851100""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""""","=""6*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""267.185""","=""267.1845""","=""30""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.070954""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3P).5p""","=""z 4S*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""267.691""","=""267.6905""","=""65""","=""""","=""""","=""""","=""""",,"=""0.705590""","=""5.337215""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""""","=""16*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""268.108""","=""""","=""25""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""268.143""","=""268.1424""","=""100""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""5.034190""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""268.258""","=""268.2583""","=""30""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""6.455283""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""""","=""31*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""269.511""","=""269.5108""","=""50""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""5.030901""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(1D).5p""","=""y 2F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""270.453""","=""270.4532""","=""400""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.994682""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(1D).5p""","=""y 2F*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""270.803""","=""270.8027""","=""40""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.900510""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3P).5p""","=""y 2D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""271.521""","=""271.5222""","=""75""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""5.532253""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""""","=""18*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""271.832""","=""271.8316""","=""75""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""4.561066""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""271.935""","=""271.9349""","=""180""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.260833""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""272.095""","=""""","=""65""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""272.133""","=""272.1332""","=""30""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""6.288657""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""""","=""29*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""272.975""","=""272.9753""","=""160""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.864071""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""273.757""","=""273.7571""","=""40""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.851100""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""""","=""6*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""274.256""","=""274.2567""","=""75""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.664021""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""20*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""276.855""","=""276.8543""","=""50""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.800434""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3P).5p""","=""y 2D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""277.233""","=""277.2326""","=""100""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.794324""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""""","=""4*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""277.888""","=""277.8871""","=""50""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""5.427665""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(1G).5p""","=""x 2F*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""278.036""","=""278.0351""","=""75""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""5.738000""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""""","=""21*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""278.385""","=""278.3847""","=""130""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.864071""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""279.198""","=""279.1978""","=""25""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.851100""","=""4d9""","=""a 2D""","=""5/2""","=""""","=""6*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""279.745""","=""279.7452""","=""75""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""5.796616""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""""","=""23*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""282.726""","=""282.7255""","=""150""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""5.664021""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""""","=""20*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""282.751""","=""282.7503""","=""180""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.528222""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""17*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""282.814""","=""282.8137""","=""30""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.794324""","=""4d9""","=""a 2D""","=""5/2""","=""""","=""4*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""283.495""","=""283.4946""","=""75""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""5.738000""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""""","=""21*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""283.627""","=""283.6275""","=""45""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""4.561066""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""283.752""","=""283.7521""","=""75""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.070954""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 4S*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""285.700""","=""285.7000""","=""50""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""4.770221""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""286.152""","=""286.1513""","=""50bl""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.034319""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 2S*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""286.160""","=""286.1598""","=""""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.034190""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""286.378""","=""286.3772""","=""280""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""5.030901""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(1D).5p""","=""y 2F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""286.524""","=""286.5239""","=""65""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.737555""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3P).5p""","=""z 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""287.219""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""287.446""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""287.950""","=""287.9499""","=""110""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.716126""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""288.161""","=""288.1604""","=""75""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.712980""","=""4d9""","=""a 2D""","=""5/2""","=""""","=""3*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""288.322""","=""288.3215""","=""140""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.443493""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(1G).5p""","=""x 2F*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""288.682""","=""288.6815""","=""75""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""5.260833""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""288.996""","=""288.9944""","=""75""","=""""","=""""","=""""","=""""",,"=""0.189692""","=""4.479886""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""""","=""1*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""289.069""","=""289.0686""","=""75""","=""""","=""""","=""""","=""""",,"=""0.705590""","=""4.994682""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(1D).5p""","=""y 2F*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""290.081""","=""290.0799""","=""65""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""5.552839""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""""","=""19*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""290.566""","=""290.5663""","=""25""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""6.050149""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""""","=""25*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""290.806""","=""290.8057""","=""160""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.585587""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""291.347""","=""291.3470""","=""75""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.957049""","=""4d9""","=""a 2D""","=""3/2""","=""""","=""9*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""291.627""","=""291.6274""","=""90""","=""""","=""""","=""""","=""""",,"=""0.705590""","=""4.957049""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""""","=""9*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""292.396""","=""292.3961""","=""30""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.383567""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""292.488""","=""292.4879""","=""180""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""4.561066""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""292.997""","=""292.9963""","=""130""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.933094""","=""4d9""","=""a 2D""","=""3/2""","=""""","=""8*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""293.280""","=""293.2799""","=""130""","=""""","=""""","=""""","=""""",,"=""0.705590""","=""4.933094""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""""","=""8*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""295.627""","=""295.6278""","=""30""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.337215""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""16*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""296.953""","=""296.9528""","=""230""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.585587""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""297.490""","=""297.4900""","=""25""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""5.532253""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""""","=""18*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""297.855""","=""297.8548""","=""160""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.864071""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""298.707""","=""298.7070""","=""450""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.561066""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""298.786""","=""298.7858""","=""90""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.851100""","=""4d9""","=""a 2D""","=""3/2""","=""""","=""6*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""298.832""","=""298.8316""","=""50""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""5.427665""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(1G).5p""","=""x 2F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""300.534""","=""300.5326""","=""110""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.268768""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""14*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""302.042""","=""302.0419""","=""50""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""5.383567""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""302.479""","=""302.4791""","=""130""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.800434""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""y 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""302.931""","=""302.9306""","=""50""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.794324""","=""4d9""","=""a 2D""","=""3/2""","=""""","=""4*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""304.666""","=""304.6657""","=""30""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.479886""","=""4d9""","=""a 2D""","=""5/2""","=""""","=""1*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""304.765""","=""304.7642""","=""30""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""5.034190""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""305.878""","=""305.8779""","=""25""","=""""","=""""","=""""","=""""",,"=""1.998463""","=""6.051851""","=""4d7.5s2""","=""b 4F""","=""5/2""","=""""","=""26*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""306.819""","=""306.8193""","=""65""","=""""","=""""","=""""","=""""",,"=""1.577460""","=""5.618411""","=""4d7.5s2""","=""b 4F""","=""9/2""","=""4d8.(1G).5p""","=""y 2G*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""308.486""","=""308.4861""","=""180""","=""4.8e+06""","=""5.1e-03""","=""4.2e-01""","=""-1.39""",C,"=""0.189692""","=""4.208810""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",8,6,,"=""T5181""","=""L3475""",
"=""308.832""","=""308.8312""","=""29""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.716126""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""3/2""",4,4,,"=""""","=""L3475""",
