obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""677.746""","=""677.7463+""","=""35""","=""""","=""""","=""""","=""""",,"=""1.5019588""","=""3.3313189""","=""4f2.(3H).5d (4I).6s""","=""5I""","=""4""","=""""","=""*""","=""5""",9,11,,"=""""","=""L3475""",
"=""678.015""","=""678.0146+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""1.8286361""","=""4f.5d.6s2""","=""1G*""","=""4""","=""4f.5d.(1G*).6s.6p.(3P*)""","=""""","=""4""",9,9,,"=""""","=""L3475""",
"=""680.969""","=""680.9690+""","=""18""","=""""","=""""","=""""","=""""",,"=""0.3980616""","=""2.2187641""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""5""","=""4f2.(3H).5d (4H).6s""","=""""","=""5""",11,11,,"=""""","=""L3475""",
"=""681.070""","=""681.0703+""","=""10""","=""5.5e+05""","=""4.7e-03""","=""9.4e-01""","=""-1.38""",B,"=""0.3022275""","=""2.1226593""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f2.(3F).5d (4H).6s?""","=""""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""682.011""","=""682.0102+""","=""15""","=""""","=""""","=""""","=""""",,"=""0.1722067""","=""1.9901296""","=""4f.5d.6s2""","=""3G*""","=""3""","=""4f2.(3H).5d (4H).6s""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""684.914""","=""684.9149+""","=""13""","=""""","=""""","=""""","=""""",,"=""0.1586284""","=""1.9688415""","=""4f.5d.6s2""","=""3H*""","=""4""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""5""",9,11,,"=""""","=""L3475""",
"=""685.844""","=""685.8445+""","=""12""","=""""","=""""","=""""","=""""",,"=""1.0667019""","=""2.8744616""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""6""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""7""",13,15,,"=""""","=""L3475""",
"=""689.556""","=""689.5570+""","=""10""","=""""","=""""","=""""","=""""",,"=""1.5332920""","=""3.3313189""","=""4f2.(3H).5d (4K).6s""","=""5K""","=""5""","=""""","=""*""","=""5""",11,11,,"=""""","=""L3475""",
"=""692.672""","=""692.6724+""","=""30""","=""6.4e+06""","=""5.4e-02""","=""1.36e+01""","=""-0.22""",B+,"=""0.8261347""","=""2.6160746""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""5""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""""","=""6""",11,13,,"=""T8748""","=""L3475""",
"=""694.136""","=""694.1362+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.0283737""","=""1.8145389""","=""4f.5d.6s2""","=""3F*""","=""2""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""1""",5,3,,"=""""","=""L3475""",
"=""698.795""","=""698.7943+""","=""30""","=""""","=""""","=""""","=""""",,"=""0.0283737""","=""1.8026325""","=""4f.5d.6s2""","=""3F*""","=""2""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""3""",5,7,,"=""""","=""L3475""",
"=""705.646""","=""705.6451+""","=""12""","=""""","=""""","=""""","=""""",,"=""1.5332920""","=""3.2903253""","=""4f2.(3H).5d (4K).6s""","=""5K""","=""5""","=""""","=""*""","=""6""",11,13,,"=""""","=""L3475""",
"=""706.195""","=""706.1943+""","=""11""","=""""","=""""","=""""","=""""",,"=""1.8279767""","=""3.5836435""","=""4f2.(3H).5d (4K).6s""","=""3K""","=""6""","=""""","=""*""","=""6""",13,13,,"=""""","=""L3475""",
"=""706.644""","=""706.6448+""","=""11""","=""2.07e+06""","=""1.55e-02""","=""5.4e+00""","=""-0.63""",B,"=""1.0647729""","=""2.8193207""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""3I*""","=""7""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""7""",15,15,,"=""T8748""","=""L3475""",
"=""712.669""","=""712.6702+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.4985348""","=""2.2382483""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""1""","=""4f2.(3F).5d (4F).6s""","=""""","=""2""",3,5,,"=""""","=""L3475""",
"=""714.339""","=""714.3390+""","=""16""","=""""","=""""","=""""","=""""",,"=""0.4929741""","=""2.2286234""","=""4f.5d.6s2""","=""3H*""","=""6""","=""4f2.(3F).5d (4H).6s""","=""""","=""6""",13,13,,"=""""","=""L3475""",
"=""715.364""","=""715.3634+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.2937270""","=""2.0268909""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""3""","=""4f.(2F*<5/2>).6s2.6p<1/2>""","=""""","=""2""",7,5,,"=""""","=""L3475""",
"=""715.722""","=""715.7215+""","=""16""","=""""","=""""","=""""","=""""",,"=""1.8016801""","=""3.5339769""","=""""","=""*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L3475""",
"=""719.370""","=""719.3688+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.3022275""","=""2.0257411""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f2.(3F).5d (4H).6s""","=""""","=""4""",9,9,,"=""""","=""L3475""",
"=""720.387""","=""720.3862+""","=""16""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""1.7210797""","=""4f.5d.6s2""","=""1G*""","=""4""","=""4f2.(3H).5d (2H).6s""","=""""","=""5""",9,11,,"=""""","=""L3475""",
"=""720.554""","=""720.5527+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.7193697""","=""2.4400516""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""7""","=""4f2.(3H).5d (2K).6s?""","=""3K?""","=""6""",15,13,,"=""""","=""L3475""",
"=""721.266""","=""721.2653+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.3980616""","=""2.1170435""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""5""","=""4f.5d.(3F*).6s.6p.(3P*)?""","=""""","=""5""",11,11,,"=""""","=""L3475""",
"=""721.935""","=""721.9342+""","=""19""","=""""","=""""","=""""","=""""",,"=""0.1722067""","=""1.8895959""","=""4f.5d.6s2""","=""3G*""","=""3""","=""4f.5d.(1G*).6s.6p.(3P*)""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""724.373""","=""724.3726+""","=""12""","=""1.64e+05""","=""1.06e-03""","=""2.8e-01""","=""-1.94""",B,"=""0.9565674""","=""2.6681755""","=""4f.(2F*) .5d2.(3F).6s (4F)?""","=""*""","=""5""","=""""","=""""","=""4""",11,9,,"=""T8748""","=""L3475""",
"=""725.475""","=""725.4773+""","=""26i*""","=""""","=""""","=""""","=""""",,"=""0.1586284""","=""1.8676300""","=""4f.5d.6s2""","=""3H*""","=""4""","=""4f.5d.(1G*).6s.6p.(3P*)?""","=""""","=""3""",9,7,,"=""""","=""L3475""",
"=""725.475""","=""725.4746+""","=""25i*""","=""""","=""""","=""""","=""""",,"=""1.8676300""","=""3.5766383""","=""4f.5d.(1G*).6s.6p.(3P*)?""","=""""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L3475""",
"=""725.475""","=""725.4709+""","=""28i*""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""1.7090169""","=""4f.5d.6s2""","=""1G*""","=""4""","=""4f.5d.(1G*).6s.6p.(3P*)""","=""""","=""5""",9,11,,"=""""","=""L3475""",
"=""726.464""","=""726.4636+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.7193697""","=""2.4260513""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""7""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""5I""","=""8""",15,17,,"=""""","=""L3475""",
"=""727.991""","=""727.9899+""","=""11h""","=""""","=""""","=""""","=""""",,"=""0.2738386""","=""1.9769418""","=""4f.5d.6s2""","=""3H*""","=""5""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""4""",11,9,,"=""""","=""L3475""",
"=""729.818""","=""729.8175+""","=""11""","=""""","=""""","=""""","=""""",,"=""0.2949370""","=""1.9937753""","=""4f.5d.6s2""","=""1D*""","=""2""","=""4f2.6s2""","=""""","=""2""",5,5,,"=""""","=""L3475""",
"=""733.193""","=""733.1935+""","=""25""","=""""","=""""","=""""","=""""",,"=""1.6384111""","=""3.3294273""","=""""","=""*""","=""1""","=""""","=""""","=""1""",3,3,,"=""""","=""L3475""",
"=""734.546""","=""734.5461+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.3022275""","=""1.9901296""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f2.(3H).5d (4H).6s""","=""""","=""4""",9,9,,"=""""","=""L3475""",
"=""739.981""","=""739.9802+""","=""25""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""1.6755070""","=""4f.5d.6s2""","=""1G*""","=""4""","=""4f.5d.(1G*).6s.6p.(3P*)""","=""""","=""4""",9,9,,"=""""","=""L3475""",
"=""740.331""","=""740.3304+""","=""11""","=""""","=""""","=""""","=""""",,"=""0.3022275""","=""1.9769418""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""4""",9,9,,"=""""","=""L3475""",
"=""743.513""","=""743.5127+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.5206552""","=""2.1882016""","=""4f.5d.6s2""","=""3G*""","=""5""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""6""",11,13,,"=""""","=""L3475""",
"=""744.061""","=""744.0596+""","=""11""","=""""","=""""","=""""","=""""",,"=""0.5524433""","=""2.2187641""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""4f2.(3H).5d (4H).6s""","=""""","=""5""",13,11,,"=""""","=""L3475""",
"=""744.649""","=""744.6483+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.2937270""","=""1.9587304""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""3""","=""4f.(2F*<5/2>).6s2.6p<1/2>?""","=""""","=""3""",7,7,,"=""""","=""L3475""",
"=""747.447""","=""747.4465+""","=""10""","=""""","=""""","=""""","=""""",,"=""1.8279767""","=""3.4867469""","=""4f2.(3H).5d (4K).6s""","=""3K""","=""6""","=""""","=""*""","=""6""",13,13,,"=""""","=""L3475""",
"=""752.953""","=""752.9538+""","=""11""","=""""","=""""","=""""","=""""",,"=""1.4625631""","=""3.1092007""","=""""","=""*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L3475""",
"=""752.975""","=""752.9808+""","=""11i*""","=""""","=""""","=""""","=""""",,"=""1.8676300""","=""3.5142085""","=""4f.5d.(1G*).6s.6p.(3P*)?""","=""""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L3475""",
"=""752.975""","=""752.9702+""","=""11i*""","=""""","=""""","=""""","=""""",,"=""1.3801561""","=""3.0267578""","=""""","=""*""","=""3""","=""""","=""""","=""5""",7,11,,"=""""","=""L3475""",
"=""753.580""","=""753.5798+""","=""10""","=""9.2e+05""","=""6.8e-03""","=""2.53e+00""","=""-0.99""",B,"=""0.7193697""","=""2.3646394""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""7""","=""4f2.(3H).5d (4H).6s""","=""""","=""6""",15,13,,"=""T8748""","=""L3475""",
"=""755.333""","=""755.3327+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.5206552""","=""2.1621066""","=""4f.5d.6s2""","=""3G*""","=""5""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""4""",11,9,,"=""""","=""L3475""",
"=""756.452""","=""756.4648+""","=""12i""","=""""","=""""","=""""","=""""",,"=""1.9688415""","=""3.6078365""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""5""","=""""","=""*""","=""5""",11,11,,"=""""","=""L3475""",
"=""756.494""","=""756.4949+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.2937270""","=""1.9326566""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""3""","=""4f.(2F*<5/2>).6s2.6p<1/2>""","=""""","=""2""",7,5,,"=""""","=""L3475""",
"=""756.568""","=""756.5690+""","=""10h""","=""""","=""""","=""""","=""""",,"=""0.9722785""","=""2.6110477""","=""4f.(2F*) .5d2.(3F).6s (2F)?""","=""*""","=""5""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""""","=""5""",11,11,,"=""""","=""L3475""",
"=""760.519""","=""760.5192+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.5885067""","=""2.2187641""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""6""","=""4f2.(3H).5d (4H).6s""","=""""","=""5""",13,11,,"=""""","=""L3475""",
"=""764.818""","=""764.8181+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.5524433""","=""2.1735374""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""4f2.(3H).5d (4G).6s""","=""""","=""5""",13,11,,"=""""","=""L3475""",
"=""764.999""","=""764.9992+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.8501050""","=""2.4708151""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5G*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L3475""",
"=""768.458""","=""768.4588+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.3980616""","=""2.0114754""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""5""","=""4f2.(3H).5d (2I).6s""","=""""","=""5""",11,11,,"=""""","=""L3475""",
"=""773.446""","=""773.4464+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.4666775""","=""2.0696871""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""5""","=""4f2.(3H).5d (4G).6s?""","=""""","=""4""",11,9,,"=""""","=""L3475""",
"=""775.048""","=""775.0491+""","=""16""","=""""","=""""","=""""","=""""",,"=""0.5885067""","=""2.1882016""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""6""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""6""",13,13,,"=""""","=""L3475""",
"=""779.985""","=""779.9855+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.3963288""","=""1.9858993""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""4""","=""4f2.(3F).5d (4H).6s""","=""""","=""3""",9,7,,"=""""","=""L3475""",
"=""784.475""","=""784.4749+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.1722067""","=""1.7526806""","=""4f.5d.6s2""","=""3G*""","=""3""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""3""",7,7,,"=""""","=""L3475""",
"=""786.665""","=""786.6666+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.6590756""","=""2.2351461""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""7""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""5I""","=""7""",15,15,,"=""""","=""L3475""",
"=""786.820""","=""786.8214+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.1722067""","=""1.7479670""","=""4f.5d.6s2""","=""3G*""","=""3""","=""4f2.(3H).5d (4G).6s""","=""""","=""2""",7,5,,"=""""","=""L3475""",
"=""791.570""","=""791.5697+""","=""11""","=""1.78e+06""","=""1.37e-02""","=""3.9e+00""","=""-0.82""",C+,"=""0.8261347""","=""2.3924429""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""5""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""4""",11,9,,"=""T8748""","=""L3475""",
"=""792.990""","=""792.9906+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.5524433""","=""2.1159448""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""5I""","=""6""",13,13,,"=""""","=""L3475""",
"=""807.293""","=""807.2943+""","=""16""","=""""","=""""","=""""","=""""",,"=""0.5206552""","=""2.0564544""","=""4f.5d.6s2""","=""3G*""","=""5""","=""4f.5d.(1G*).6s.6p.(3P*)""","=""""","=""5""",11,11,,"=""""","=""L3475""",
"=""809.666""","=""809.6666+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.3980616""","=""1.9293610""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""5""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""5I""","=""5""",11,11,,"=""""","=""L3475""",
"=""812.259""","=""812.2609+""","=""16""","=""""","=""""","=""""","=""""",,"=""0.3022275""","=""1.8286361""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f.5d.(1G*).6s.6p.(3P*)""","=""""","=""4""",9,9,,"=""""","=""L3475""",
"=""826.336""","=""826.3382+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.3022275""","=""1.8026325""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""3""",9,7,,"=""""","=""L3475""",
"=""849.815""","=""849.8159+""","=""11""","=""""","=""""","=""""","=""""",,"=""0.2937270""","=""1.7526806""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""3""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""3""",7,7,,"=""""","=""L3475""",
"=""861.501""","=""861.5016+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.4666775""","=""1.9058413""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""5""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""4""",11,9,,"=""""","=""L3475""",
"=""865.004""","=""865.0030+""","=""10h""","=""""","=""""","=""""","=""""",,"=""0.5524433""","=""1.9857816""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""5""",13,11,,"=""""","=""L3475""",
"=""881.326""","=""881.3273+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.3022275""","=""1.7090169""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f.5d.(1G*).6s.6p.(3P*)""","=""""","=""5""",9,11,,"=""""","=""L3475""",
