property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Triclinic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
space_group,P-1,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,Número de grupo espacial: 2.,P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
lattice_constants,"1145, 550.3, 1126.1",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
lattice_angles,"1.25384, 1.57725, 1.24896",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
thermal_conductivity,0.236,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
electrical_conductivity,10,MS/m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
electrical_resistivity,1e-07,Ω·m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
electrical_type,Conductor,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
magnetic_type,diamagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
magnetic_susceptibility_mass,-1.13e-08,m³/kg,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
magnetic_susceptibility_molar,-3.5e-10,m³/mol,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
magnetic_susceptibility_volume,-2.06e-05,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
bulk_modulus,11,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Phosphorus,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",P-reference,elemento puro · condiciones de referencia,Simple Triclinic,P-1,1145,550.3,1126.1,1.25384,1.57725,1.24896
