property,value,unit,source,source_url,retrieved_at,notes,year,region
relative_supply_risk,7.6,índice 1–10,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
production_concentration,98.0,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
reserve_distribution,97.0,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
recycling_rate,>30,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
substitutability,Medium,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_producers,1) Brazil  2) Canada,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_reserve_holders,1) Brazil  2) Canada,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
price_per_kg,61.4,USD/kg,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
uses,"Used as an alloy with iron and nickel. It can be used in nuclear reactors and is known to be superconductive when alloyed with tin, aluminum or zirconium.",,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/41/niobium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
