property,value,unit,source,source_url,retrieved_at,notes,year,region
price_per_kg,728000.0,USD/kg,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/95/americium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
uses,Americium-241 is currently used in smoke detectors.,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/95/americium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
