property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Centered Tetragonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
space_group,I4/mmm,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 139.,In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
lattice_constants,"325.23, 325.23, 494.61",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
lattice_angles,"π/2, π/2, π/2",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
thermal_conductivity,82,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
electrical_conductivity,12,MS/m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
electrical_resistivity,8.000000000001e-08,Ω·m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
electrical_type,Conductor,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
magnetic_type,diamagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
magnetic_susceptibility_mass,-1.4e-09,m³/kg,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
magnetic_susceptibility_molar,-1.61e-10,m³/mol,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
magnetic_susceptibility_volume,-1.02e-05,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
superconducting_point,3.41,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
young_modulus,11,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
mohs_hardness,1.2,Mohs,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
brinell_hardness,8.83,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
speed_of_sound,1215,m/s,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
thermal_expansion,3.21e-05,K⁻¹,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Indium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",In-reference,elemento puro · condiciones de referencia,Centered Tetragonal,I4/mmm,325.23,325.23,494.61,π/2,π/2,π/2
