property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Hexagonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
space_group,P63/mmc,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,Número de grupo espacial: 194.,N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
lattice_constants,"386.1, 386.1, 626.5",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
lattice_angles,"π/2, π/2, 2 π/3",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
thermal_conductivity,0.02583,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
magnetic_type,diamagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
magnetic_susceptibility_mass,-5.4e-09,m³/kg,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
magnetic_susceptibility_molar,-1.5e-10,m³/mol,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
magnetic_susceptibility_volume,-6.8e-09,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
speed_of_sound,333.6,m/s,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Nitrogen,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",N-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,386.1,386.1,626.5,π/2,π/2,2 π/3
