property,value,unit,source,source_url,retrieved_at,notes,year,region
relative_supply_risk,8.1,índice 1–10,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/32/germanium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
production_concentration,67.0,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/32/germanium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
recycling_rate,<10,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/32/germanium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
substitutability,Medium,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/32/germanium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_producers,1) China  2) Russia  3) Germany (likely),,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/32/germanium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
price_per_kg,914.0,USD/kg,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/32/germanium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
uses,"Widely used in semiconductors. It is a good semiconductor when combined with tiny amounts of phosphorus, arsenic, gallium, and antimony.",,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/32/germanium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
