property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Hexagonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
space_group,P63/mmc,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 194.,Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
lattice_constants,"363.6, 363.6, 578.26",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
lattice_angles,"π/2, π/2, 2 π/3",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
thermal_conductivity,11,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
electrical_conductivity,0.77,MS/m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
electrical_resistivity,1.3e-06,Ω·m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
electrical_type,Conductor,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
magnetic_type,ferromagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
curie_point,292,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
bulk_modulus,38,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
shear_modulus,22,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Gadolinium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Gd-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,363.6,363.6,578.26,π/2,π/2,2 π/3
