obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""""","=""475.3733+""","=""""","=""1.16e+06""","=""3.9e-03""","=""3.7e-01""","=""-1.63""",C+,"=""0.3731927""","=""2.981336""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""5/2""",6,6,,"=""T9460""","=""""",
"=""""","=""476.1042+""","=""""","=""5.6e+06""","=""1.9e-02""","=""2.4e+00""","=""-0.82""",C+,"=""1.2349947""","=""3.839135""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""""","=""*""","=""7/2""",8,8,,"=""T9460""","=""""",
"=""476.822""","=""476.8224+""","=""160""","=""1.18e+07""","=""6.0e-02""","=""3.78e+00""","=""-0.62""",B+,"=""0.0000000""","=""2.600218""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""477.176""","=""477.1759+""","=""35""","=""2.54e+07""","=""5.8e-02""","=""5.4e+00""","=""-0.46""",B,"=""0.8693659""","=""3.467657""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""4f.5d.(3D*).6s""","=""*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""""","=""477.6476+""","=""""","=""1.19e+07""","=""3.1e-02""","=""3.8e+00""","=""-0.61""",B,"=""1.2349947""","=""3.830720""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""4f.5d.(3P*).6s""","=""4P*""","=""5/2""",8,6,,"=""T9460""","=""""",
"=""""","=""478.1222+""","=""""","=""1.41e+06""","=""4.8e-03""","=""6.1e-01""","=""-1.41""",B+,"=""0.4332660""","=""3.026415""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""4f.5d.(1G*).6s""","=""*""","=""7/2""",8,8,,"=""T9460""","=""""",
"=""""","=""479.2727+""","=""""","=""1.6e+06""","=""5.6e-03""","=""5.3e-01""","=""-1.47""",C,"=""0.3731927""","=""2.960117""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""""",
"=""480.134""","=""480.1334+""","=""28""","=""""","=""""","=""""","=""""",,"=""1.2349947""","=""3.817281""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""""","=""*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""480.159""","=""480.1582+""","=""23""","=""1.63e+07""","=""5.6e-02""","=""5.3e+00""","=""-0.47""",B,"=""0.9521911""","=""3.534344""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""481.852""","=""481.8594+""","=""28h""","=""1.75e+07""","=""4.1e-02""","=""3.9e+00""","=""-0.61""",B,"=""1.1386457""","=""3.711683&dagger;""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""4f.5d.(3P*).6s""","=""*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""""","=""482.8326+""","=""""","=""1.15e+06""","=""5.4e-03""","=""5.1e-01""","=""-1.49""",B,"=""1.1386457""","=""3.706496""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""4f.5d.(3D*).6s""","=""*""","=""7/2""",6,8,,"=""T9460""","=""""",
"=""""","=""483.2130+""","=""""","=""4.60e+05""","=""1.07e-03""","=""1.02e-01""","=""-2.19""",C,"=""0.3731927""","=""2.939022""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""T9460""","=""""",
"=""484.087""","=""484.0866+""","=""70""","=""4.38e+07""","=""1.54e-01""","=""1.47e+01""","=""-0.03""",B+,"=""0.8693659""","=""3.430565""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""4f.5d.(3F*).6s""","=""2F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""485.218""","=""485.2168+""","=""70""","=""6.2e+06""","=""2.9e-02""","=""2.8e+00""","=""-0.76""",B,"=""0.1305757""","=""2.685809""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""2G*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""485.631""","=""485.6306+""","=""23""","=""2.7e+07""","=""9.6e-02""","=""9.2e+00""","=""-0.24""",B+,"=""1.1386457""","=""3.691701&dagger;""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""4f.5d.(3D*).6s""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""487.192""","=""487.1918+""","=""35""","=""""","=""""","=""""","=""""",,"=""1.0471760""","=""3.592050""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""4f.5d.(3D*).6s""","=""*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""488.022""","=""488.0211+""","=""65""","=""2.38e+07""","=""8.5e-02""","=""1.09e+01""","=""-0.17""",B+,"=""0.9983409""","=""3.538891""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""4f.5d.(3F*).6s""","=""2F*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""488.897""","=""488.8960+""","=""26""","=""1.28e+07""","=""3.4e-02""","=""4.4e+00""","=""-0.56""",B,"=""0.9983409""","=""3.534344""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""490.324""","=""490.3236+""","=""65""","=""4.7e+06""","=""2.25e-02""","=""2.18e+00""","=""-0.87""",B,"=""0.1305757""","=""2.659196""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""490.650""","=""490.6499+""","=""26""","=""6.5e+06""","=""2.33e-02""","=""2.26e+00""","=""-0.85""",B,"=""0.8693659""","=""3.396304""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""""","=""492.7745+""","=""""","=""2.20e+05""","=""1.09e-03""","=""1.06e-01""","=""-2.18""",C,"=""0.3731927""","=""2.889236""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4D*""","=""7/2""",6,8,,"=""T9460""","=""""",
"=""494.723""","=""494.7225+""","=""26""","=""9.1e+06""","=""2.22e-02""","=""2.17e+00""","=""-0.87""",B+,"=""0.8693659""","=""3.375502""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""495.115""","=""495.1147+""","=""370""","=""9.0e+07""","=""1.66e-01""","=""1.08e+01""","=""-0.178""",B+,"=""0.0000000""","=""2.504151""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
"=""""","=""496.6214+""","=""""","=""1.36e+06""","=""7.5e-03""","=""4.9e-01""","=""-1.52""",C+,"=""0.3308132""","=""2.827367""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4D*""","=""5/2""",4,6,,"=""T9460""","=""""",
"=""""","=""497.0048+""","=""""","=""1.18e+06""","=""5.8e-03""","=""5.7e-01""","=""-1.46""",B,"=""0.8693659""","=""3.363994""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(1G).6p""","=""2G*""","=""7/2""",6,8,,"=""T9460""","=""""",
"=""497.934""","=""497.9341+""","=""35""","=""3.01e+06""","=""1.12e-02""","=""7.3e-01""","=""-1.35""",B+,"=""0.0000000""","=""2.489972""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3F).6p""","=""4F*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""499.527""","=""499.5257+""","=""65""","=""6.2e+06""","=""2.32e-02""","=""1.53e+00""","=""-1.032""",B+,"=""0.0000000""","=""2.482038""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(1D).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""""","=""499.732+""","=""""","=""1.03e+06""","=""3.8e-03""","=""3.8e-01""","=""-1.64""",C,"=""0.8693659""","=""3.350378""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""5/2""",6,6,,"=""T9460""","=""""",
"=""500.319""","=""500.318+""","=""50""","=""2.13e+07""","=""8.0e-02""","=""1.06e+01""","=""-0.19""",B+,"=""0.9983409""","=""3.476449""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d.6s.(1D).6p""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""""","=""500.693+""","=""""","=""5.800e+04""","=""2.7e-04""","=""3.6e-02""","=""-2.66""",C+,"=""0.4332660""","=""2.909517""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""4f.5d.(1G*).6s""","=""2G*""","=""9/2""",8,10,,"=""T9460""","=""""",
"=""504.829""","=""504.828+""","=""140""","=""1.13e+07""","=""4.3e-02""","=""5.7e+00""","=""-0.46""",B+,"=""0.4332660""","=""2.889236""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4D*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""505.198""","=""505.197+""","=""210""","=""2.16e+07""","=""8.3e-02""","=""8.2e+00""","=""-0.305""",B+,"=""0.3731927""","=""2.827367""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4D*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""505.787""","=""505.787+""","=""170""","=""2.26e+07""","=""8.7e-02""","=""5.8e+00""","=""-0.460""",B+,"=""0.3308132""","=""2.782126""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4D*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""506.931""","=""506.930+""","=""45""","=""3.10e+06""","=""1.21e-02""","=""1.61e+00""","=""-1.02""",B,"=""0.4332660""","=""2.879049""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d.6s.(3D).6p""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""508.034""","=""508.032+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.884167""","=""4.324647""","=""4f.6s2""","=""2F*""","=""5/2""","=""""","=""""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""510.455""","=""510.454+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.884167""","=""4.313067""","=""4f.6s2""","=""2F*""","=""5/2""","=""""","=""""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""510.765""","=""510.766+""","=""200""","=""1.05e+08""","=""2.06e-01""","=""1.39e+01""","=""-0.084""",B+,"=""0.3308132""","=""2.758232""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4D*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
"=""""","=""511.055+""","=""""","=""2.95e+06""","=""1.45e-02""","=""1.95e+00""","=""-0.94""",B,"=""0.9983409""","=""3.424387""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(1G).6p""","=""2G*""","=""9/2""",8,10,,"=""T9460""","=""""",
"=""""","=""511.631+""","=""""","=""2.9e+06""","=""7.5e-03""","=""7.6e-01""","=""-1.35""",C,"=""0.9521911""","=""3.375502""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""T9460""","=""""",
"=""512.231""","=""512.230+""","=""45""","=""1.96e+07""","=""7.7e-02""","=""5.2e+00""","=""-0.51""",C+,"=""1.0471760""","=""3.467657""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""4f.5d.(3D*).6s""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""513.687""","=""513.686+""","=""21""","=""""","=""""","=""""","=""""",,"=""1.884167""","=""4.297787""","=""4f.6s2""","=""2F*""","=""5/2""","=""""","=""""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""514.059""","=""514.059+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.996058""","=""4.407926""","=""5d.6s.(3D).6p""","=""4D*""","=""7/2""","=""""","=""""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""514.685""","=""514.685+""","=""450""","=""8.2e+07""","=""2.18e-01""","=""2.22e+01""","=""0.117""",B+,"=""0.3731927""","=""2.782126""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4D*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""516.013""","=""516.012+""","=""290""","=""1.1e+07""","=""6.6e-02""","=""4.47e+00""","=""-0.580""",B+,"=""0.0000000""","=""2.402739""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3F).6p""","=""2D*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""516.923""","=""516.922+""","=""80""","=""4.6e+06""","=""1.85e-02""","=""3.1e+00""","=""-0.73""",B,"=""0.5110098""","=""2.909517""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""4f.5d.(1G*).6s""","=""2G*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
"=""""","=""517.040+""","=""""","=""3.0e+06""","=""9.0e-03""","=""1.22e+00""","=""-1.14""",C+,"=""0.9983409""","=""3.396304""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""""",
"=""517.875""","=""517.874+""","=""580""","=""8.2e+07""","=""2.48e-01""","=""3.38e+01""","=""0.298""",B+,"=""0.4332660""","=""2.827367""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4D*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""518.056""","=""518.056+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.0471760""","=""3.440434""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""518.536""","=""518.535+""","=""90""","=""5.7e+06""","=""2.31e-02""","=""2.36e+00""","=""-0.86""",B+,"=""0.1305757""","=""2.521622""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""4F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""521.331""","=""521.331+""","=""720""","=""4.97e+07""","=""1.62e-01""","=""2.78e+01""","=""0.210""",B+,"=""0.5110098""","=""2.889236""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4D*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
"=""523.573""","=""523.573+""","=""520""","=""4.22e+07""","=""1.39e-01""","=""2.39e+01""","=""0.142""",B+,"=""0.5110098""","=""2.879049""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d.6s.(3D).6p""","=""*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
"=""524.101""","=""524.101+""","=""35""","=""4.0e+06""","=""1.66e-02""","=""2.29e+00""","=""-0.88""",B,"=""0.9983409""","=""3.363994""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(1G).6p""","=""2G*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""524.229""","=""524.229+""","=""26""","=""""","=""""","=""""","=""""",,"=""1.884167""","=""4.249246""","=""4f.6s2""","=""2F*""","=""5/2""","=""""","=""""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""525.492""","=""525.491+""","=""340""","=""3.04e+07""","=""8.4e-02""","=""8.7e+00""","=""-0.297""",B+,"=""0.1305757""","=""2.489972""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""4F*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""525.931""","=""525.930+""","=""35""","=""""","=""""","=""""","=""""",,"=""2.050499""","=""4.407926""","=""4f.6s2""","=""2F*""","=""7/2""","=""""","=""""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""527.266""","=""527.264+""","=""370""","=""3.99e+07""","=""1.11e-01""","=""1.16e+01""","=""-0.177""",B+,"=""0.1305757""","=""2.482038""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(1D).6p""","=""*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""527.789""","=""527.788+""","=""50""","=""1.33e+07""","=""8.3e-02""","=""5.8e+00""","=""-0.48""",C+,"=""1.0471760""","=""3.396304""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""530.550""","=""530.549+""","=""45""","=""1.3e+07""","=""8.2e-02""","=""5.7e+00""","=""-0.48""",B+,"=""0.9287062""","=""3.265611""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4P*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""530.901""","=""530.901+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.884167""","=""4.219520""","=""4f.6s2""","=""2F*""","=""5/2""","=""""","=""""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""532.164""","=""532.163+""","=""16""","=""4.80e+05""","=""2.6e-03""","=""3.6e-01""","=""-1.69""",B,"=""0.4332660""","=""2.763083""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""2G*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
"=""532.505""","=""532.504+""","=""35""","=""6.6e+06""","=""2.8e-02""","=""1.96e+00""","=""-0.95""",B,"=""1.0471760""","=""3.375502""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""535.935""","=""535.935+""","=""110*""","=""2.47e+07""","=""1.06e-01""","=""1.12e+01""","=""-0.20""",B+,"=""0.9521911""","=""3.265611""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""535.935""","=""535.943+""","=""110*""","=""""","=""""","=""""","=""""",,"=""1.862182""","=""4.175566""","=""5d.6s.(3D).6p""","=""4F*""","=""7/2""","=""""","=""""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""""","=""536.121+""","=""""","=""3.50e+05""","=""2.04e-03""","=""2.16e-01""","=""-1.91""",B,"=""0.3731927""","=""2.685809""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""2G*""","=""7/2""",6,8,,"=""T9460""","=""""",
"=""536.738""","=""536.737+""","=""21""","=""6.3e+06""","=""1.81e-02""","=""1.92e+00""","=""-0.96""",B,"=""0.8693659""","=""3.179327""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3P).6p""","=""4P*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""538.151""","=""538.150+""","=""21""","=""6.5e+06""","=""2.83e-02""","=""4.0e+00""","=""-0.65""",B+,"=""1.2349947""","=""3.538891""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""4f.5d.(3F*).6s""","=""2F*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""541.719""","=""541.718+""","=""26""","=""8.4e+06""","=""3.7e-02""","=""2.6e+00""","=""-0.83""",C+,"=""0.9287062""","=""3.217430""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""""","=""542.362+""","=""""","=""4.90e+05""","=""2.92e-03""","=""3.1e-01""","=""-1.76""",B,"=""0.3731927""","=""2.659196""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""""",
"=""543.137""","=""543.136+""","=""40""","=""1.24e+07""","=""1.10e-01""","=""3.9e+00""","=""-0.66""",B,"=""0.8965802""","=""3.179327""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""5d2.(3P).6p""","=""4P*""","=""3/2""",2,4,,"=""T9460""","=""L3475""",
"=""543.905""","=""543.906+""","=""21""","=""9.1e+06""","=""4.0e-02""","=""1.45e+00""","=""-1.09""",C+,"=""0.8965802""","=""3.176097""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""5d2.(3P).6p""","=""4P*""","=""1/2""",2,2,,"=""T9460""","=""L3475""",
"=""545.667""","=""545.666+""","=""500""","=""4.07e+07""","=""1.82e-01""","=""1.96e+01""","=""0.038""",B+,"=""0.1305757""","=""2.402739""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""2D*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""546.844""","=""546.843+""","=""13""","=""3.81e+06""","=""1.29e-02""","=""1.86e+00""","=""-0.99""",B,"=""0.9983409""","=""3.265611""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3P).6p""","=""4P*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""549.260""","=""549.259+""","=""26""","=""5.4e+06""","=""2.4e-02""","=""2.6e+00""","=""-0.84""",B,"=""0.8693659""","=""3.126667""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""""","=""550.023+""","=""""","=""2.2e+06""","=""2.0e-02""","=""7.3e-01""","=""-1.40""",C+,"=""1.1213396""","=""3.375502""","=""5d2.(3P).6s""","=""2P""","=""1/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",2,4,,"=""T9460""","=""""",
"=""550.287""","=""550.287+""","=""470""","=""5.12e+07""","=""2.33e-01""","=""1.69e+01""","=""-0.031""",B+,"=""0.0000000""","=""2.253084""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3F).6p""","=""2D*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""550.378""","=""550.377+""","=""26""","=""5.6e+06""","=""2.5e-02""","=""4.6e+00""","=""-0.60""",C+,"=""1.2299011""","=""3.482613""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
"=""550.420""","=""550.419+""","=""18""","=""1.23e+06""","=""5.7e-03""","=""8.2e-01""","=""-1.34""",C+,"=""0.4332660""","=""2.685809""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""2G*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""550.534""","=""550.534+""","=""90""","=""5.3e+06""","=""2.42e-02""","=""4.4e+00""","=""-0.62""",B+,"=""0.5110098""","=""2.763083""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""2G*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
"=""550.753""","=""550.753+""","=""50""","=""2.01e+06""","=""1.36e-02""","=""9.9e-01""","=""-1.26""",B+,"=""0.0000000""","=""2.251177""","=""5d.6s2""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""551.681""","=""551.681+""","=""40""","=""2.66e+07""","=""6.1e-02""","=""4.4e+00""","=""-0.62""",B+,"=""0.9287062""","=""3.176097""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
"=""551.887""","=""551.888+""","=""65""","=""2.76e+07""","=""1.01e-01""","=""1.83e+01""","=""0.004""",B+,"=""1.2299011""","=""3.476449""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d.6s.(1D).6p""","=""*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
"=""553.141""","=""553.142+""","=""18""","=""6.5e+06""","=""3.0e-02""","=""4.3e+00""","=""-0.62""",C+,"=""1.2349947""","=""3.476449""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""5d.6s.(1D).6p""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""553.360""","=""553.359+""","=""13""","=""1.13e+06""","=""7.1e-03""","=""7.7e-01""","=""-1.37""",C,"=""0.8693659""","=""3.109940""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""554.280""","=""554.279+""","=""65""","=""3.04e+07""","=""9.3e-02""","=""1.02e+01""","=""-0.25""",B+,"=""1.1386457""","=""3.375502""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""554.645""","=""554.646+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.2050569""","=""3.440434""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d2.(3P).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""556.699""","=""556.698+""","=""50""","=""1.86e+07""","=""5.7e-02""","=""6.3e+00""","=""-0.46""",C+,"=""0.9521911""","=""3.179327""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4P*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""556.727""","=""556.726+""","=""40""","=""3.2e+06""","=""1.48e-02""","=""1.63e+00""","=""-1.05""",C+,"=""0.3731927""","=""2.600218""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""557.001""","=""557.000+""","=""80""","=""5.9e+06""","=""2.72e-02""","=""4.0e+00""","=""-0.66""",B,"=""0.4332660""","=""2.659196""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""557.193""","=""557.192+""","=""16""","=""4.80e+05""","=""3.4e-03""","=""2.5e-01""","=""-1.87""",C+,"=""0.0000000""","=""2.225161""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""558.989""","=""558.988+""","=""80""","=""6.9e+06""","=""4.00e-02""","=""5.9e+00""","=""-0.49""",B+,"=""0.4332660""","=""2.651278""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4F*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
"=""563.278""","=""563.278+""","=""160""","=""1.02e+07""","=""6.5e-02""","=""7.2e+00""","=""-0.411""",B+,"=""0.3731927""","=""2.574310""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4F*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""563.359""","=""563.358+""","=""65""","=""2.28e+07""","=""7.2e-02""","=""8.1e+00""","=""-0.36""",B,"=""0.8693659""","=""3.070171""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""564.088""","=""564.087+""","=""40""","=""1.23e+07""","=""8.8e-02""","=""6.5e+00""","=""-0.45""",B,"=""0.9287062""","=""3.126667""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
