atomic_number,symbol,name_en,name_es,group,period,block,category,folder,pubchem_name,standard_state,group_block,source,source_url,retrieved_at
65,Tb,Terbium,Terbio,3,6,f,lanthanide,065-Tb-terbium,Terbium,Solid,Lanthanide,PubChem Periodic Table,https://pubchem.ncbi.nlm.nih.gov/rest/pug/periodictable/JSON,2026-07-10T13:14:56+00:00
