property,value,unit,source,source_url,retrieved_at,notes,year,region
relative_supply_risk,5.5,índice 1–10,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/20/calcium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
production_concentration,65.2,%,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/20/calcium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
top_3_producers,1) China  2) USA  3) India,,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/20/calcium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
price_per_kg,2.21,USD/kg,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/20/calcium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
uses,"Used by many forms of life to make shells and bones. Virtually no use for the pure metal, however two of its compounds are, lime (CaO) and gypsum (CaSO4), are in great demand by a number of industries.",,Mendeleev · commit 580e34010f · compilación secundaria,https://periodic-table.rsc.org/element/20/calcium,2026-07-24T22:17:53+00:00,Dato secundario; el precio y los indicadores económicos requieren fecha y mercado para uso profesional.,,global
