property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Face-centered Cubic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
space_group,Fm_3m,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 225.,Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
superconducting_point,0.11,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
bulk_modulus,320,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
shear_modulus,210,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
young_modulus,528,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
poisson_ratio,0.26,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
mohs_hardness,6.5,Mohs,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
vickers_hardness,1760,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
brinell_hardness,1670,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
speed_of_sound,4825,m/s,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
thermal_expansion,6.4e-06,K⁻¹,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Iridium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ir-reference,elemento puro · condiciones de referencia,Face-centered Cubic,Fm_3m,383.9,383.9,383.9,π/2,π/2,π/2
