obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""560.742""","=""560.741+""","=""18""","=""""","=""""","=""""","=""""",,"=""2.149967""","=""4.361045""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 6P""","=""7/2""","=""4f7.(8S*).5d2?""","=""8P*?""","=""5/2""",8,6,,"=""""","=""L7586,L3475""",
"=""562.037""","=""562.031+""","=""40*""","=""""","=""""","=""""","=""""",,"=""2.443995""","=""4.649998""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""7/2""","=""""","=""138""","=""7/2""",8,8,,"=""""","=""L7586,L3475""",
"=""562.037""","=""562.036+""","=""40*""","=""2.60e+06""","=""1.48e-02""","=""2.73e+00""","=""-0.83""",B,"=""1.639324""","=""3.845305""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8D""","=""11/2""",10,12,,"=""T7356""","=""L7586,L3475""",
"=""562.400""","=""562.400+""","=""60""","=""""","=""""","=""""","=""""",,"=""1.744192""","=""3.948749""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 10P""","=""7/2""","=""4f7.(8S*).5d2.(3P)""","=""e 10P*""","=""7/2""",8,8,,"=""""","=""L7586,L3475""",
"=""563.410""","=""563.407+""","=""75""","=""1.19e+07""","=""4.25e-02""","=""6.3e+00""","=""-0.47""",B+,"=""1.617857""","=""3.818473""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""7/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8D""","=""5/2""",8,6,,"=""T7356""","=""L7586,L3475""",
"=""564.7362""","=""564.735+""","=""210""","=""7.2e+05""","=""2.59e-03""","=""3.85e-01""","=""-1.684""",B+,"=""0.000000""","=""2.195440""","=""4f7.6s2""","=""a 8S*""","=""7/2""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 6P""","=""5/2""",8,6,,"=""T7356""","=""L7586,L3475""",
"=""565.268""","=""565.267+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.195440""","=""4.388812""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 6P""","=""5/2""","=""""","=""8D*?""","=""5/2""",6,6,,"=""""","=""L7586,L3475""",
"=""567.542""","=""567.539+""","=""60""","=""8.0e+06""","=""3.09e-02""","=""5.8e+00""","=""-0.51""",B+,"=""1.639324""","=""3.823919""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8D""","=""7/2""",10,8,,"=""T7356""","=""L7586,L3475""",
"=""568.2675""","=""568.266+""","=""27*""","=""""","=""""","=""""","=""""",,"=""1.639324""","=""3.821124""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""4f6.(7F).5d.6s2""","=""8D""","=""11/2""",10,12,,"=""""","=""L7586,L3475""",
"=""568.2675""","=""568.275+""","=""27*""","=""""","=""""","=""""","=""""",,"=""1.639324""","=""3.821086?""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""""","=""110""","=""9/2 or 11/2""",10,10,,"=""""","=""L7586,L3475""",
"=""568.5817""","=""568.581+""","=""27""","=""""","=""""","=""""","=""""",,"=""2.411144""","=""4.591734""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""11/2""","=""""","=""132""","=""11/2""",12,12,,"=""""","=""L7586,L3475""",
"=""573.246""","=""573.242+""","=""60""","=""5.5e+06""","=""2.25e-02""","=""5.1e+00""","=""-0.57""",C+,"=""1.668481""","=""3.831340""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8D""","=""9/2""",12,10,,"=""T7356""","=""L7586,L3475""",
"=""574.0592""","=""574.058+""","=""60""","=""2.8e+07""","=""1.39e-01""","=""3.1e+01""","=""0.22""",B,"=""2.411144""","=""4.570930""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""11/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""11/2""",12,12,,"=""T7356""","=""L7586,L3475""",
"=""576.680""","=""576.680+""","=""330""","=""1.14e+06""","=""5.7e-03""","=""8.6e-01""","=""-1.342""",B+,"=""0.000000""","=""2.149967""","=""4f7.6s2""","=""a 8S*""","=""7/2""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 6P""","=""7/2""",8,8,,"=""T7356""","=""L7586,L3475""",
"=""578.529""","=""578.528+""","=""180""","=""""","=""""","=""""","=""""",,"=""1.805653""","=""3.948749""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 10P""","=""9/2""","=""4f7.(8S*).5d2.(3P)""","=""e 10P*""","=""7/2""",10,8,,"=""""","=""L7586,L3475""",
"=""579.433""","=""579.429+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.433966""","=""4.573730""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""9/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""9/2""",10,10,,"=""""","=""L7586,L3475""",
"=""580.188""","=""580.188+""","=""60*""","=""5.1e+06""","=""2.21e-02""","=""5.9e+00""","=""-0.51""",B,"=""1.708339""","=""3.845305""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""13/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8D""","=""11/2""",14,12,,"=""T7356""","=""L7586,L3475""",
"=""580.188""","=""580.188+""","=""60*""","=""""","=""""","=""""","=""""",,"=""2.433966""","=""4.570930""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""9/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""11/2""",10,12,,"=""""","=""L7586,L3475""",
"=""583.260""","=""583.259+""","=""600cw""","=""5.1e+07""","=""2.99e-01""","=""8.0e+01""","=""0.622""",B+,"=""1.708339""","=""3.834051""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""13/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""15/2""",14,16,,"=""T7356""","=""L7586,L3475""",
"=""584.739""","=""584.739+""","=""27""","=""""","=""""","=""""","=""""",,"=""2.411144""","=""4.531477""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""11/2""","=""""","=""""","=""9/2""",12,10,,"=""""","=""L7586,L3475""",
"=""586.259""","=""586.257+""","=""27""","=""""","=""""","=""""","=""""",,"=""2.411144""","=""4.525989""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""11/2""","=""""","=""""","=""9/2""",12,10,,"=""""","=""L7586,L3475""",
"=""586.640""","=""586.632+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.400892""","=""4.514384""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""7/2""","=""""","=""""","=""5/2""",8,6,,"=""""","=""L7586,L3475""",
"=""589.694""","=""589.694+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.423109""","=""4.525628""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""3/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""3/2""",4,4,,"=""""","=""L7586,L3475""",
"=""590.441""","=""590.437+""","=""27""","=""""","=""""","=""""","=""""",,"=""2.450396""","=""4.550268""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""5/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""7/2""",6,8,,"=""""","=""L7586,L3475""",
"=""591.158""","=""591.155+""","=""12""","=""1.9e+06""","=""9.8e-03""","=""1.9e+00""","=""-1.01""",C,"=""1.944107""","=""4.041427""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""y 10P""","=""9/2""",10,10,,"=""T7356""","=""L7586,L3475""",
"=""591.738""","=""591.738+""","=""75""","=""""","=""""","=""""","=""""",,"=""1.931870""","=""4.027125""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 10P""","=""11/2""","=""4f7.(8S*).5d2.(3P)""","=""e 10P*""","=""11/2""",12,12,,"=""""","=""L7586,L3475""",
"=""592.694""","=""592.692+""","=""12""","=""""","=""""","=""""","=""""",,"=""2.443995""","=""4.535876""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""7/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""5/2""",8,6,,"=""""","=""L7586,L3475""",
"=""592.816""","=""592.816+""","=""27""","=""6.6e+06""","=""3.5e-02""","=""8.1e+00""","=""-0.38""",B,"=""1.993636""","=""4.085082""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""y 10P""","=""11/2""",12,12,,"=""T7356""","=""L7586,L3475""",
"=""594.437""","=""594.439+""","=""45*""","=""""","=""""","=""""","=""""",,"=""2.450396""","=""4.536129""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""5/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""3/2""",6,4,,"=""""","=""L7586,L3475""",
"=""594.437""","=""594.432+""","=""45*""","=""""","=""""","=""""","=""""",,"=""2.412987""","=""4.498744""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""5/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""5/2""",6,6,,"=""""","=""L7586,L3475""",
"=""595.514""","=""595.517+""","=""27*""","=""""","=""""","=""""","=""""",,"=""2.454169""","=""4.536129""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""3/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""3/2""",4,4,,"=""""","=""L7586,L3475""",
"=""595.514""","=""595.507+""","=""27*""","=""""","=""""","=""""","=""""",,"=""2.443995""","=""4.525989""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""7/2""","=""""","=""""","=""9/2""",8,10,,"=""""","=""L7586,L3475""",
"=""595.593""","=""595.589+""","=""30*""","=""""","=""""","=""""","=""""",,"=""2.454169""","=""4.535876""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""3/2""","=""4f7.(8S*).5d (7D*).6p""","=""y 8D""","=""5/2""",4,6,,"=""""","=""L7586,L3475""",
"=""595.593""","=""595.604+""","=""30*""","=""""","=""""","=""""","=""""",,"=""1.617857""","=""3.699514""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""7/2""","=""4f6.(7F).5d.6s2""","=""8D""","=""9/2""",8,10,,"=""""","=""L7586,L3475""",
"=""596.541""","=""596.538+""","=""90""","=""1.09e+07""","=""7.3e-02""","=""1.14e+01""","=""-0.23""",B+,"=""1.911991""","=""3.990388""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""7/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""9/2""",8,10,,"=""T7356""","=""L7586,L3475""",
"=""596.875""","=""596.877+""","=""480cw""","=""3.08e+07""","=""1.92e-01""","=""4.53e+01""","=""0.362""",B+,"=""1.668481""","=""3.745698""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""13/2""",12,14,,"=""T7356""","=""L7586,L3475""",
"=""597.008""","=""597.006+""","=""15h""","=""""","=""""","=""""","=""""",,"=""2.433966""","=""4.510732""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""9/2""","=""""","=""""","=""7/2""",10,8,,"=""""","=""L7586,L3475""",
"=""597.334""","=""597.331+""","=""30""","=""""","=""""","=""""","=""""",,"=""2.423109""","=""4.498744""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""3/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""5/2""",4,6,,"=""""","=""L7586,L3475""",
"=""597.440""","=""597.439+""","=""170""","=""1.85e+07""","=""1.19e-01""","=""2.34e+01""","=""0.08""",B+,"=""1.944107""","=""4.019367""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""11/2""",10,12,,"=""T7356""","=""L7586,L3475""",
"=""598.213""","=""598.211+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.400892""","=""4.473475""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""7/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""7/2""",8,8,,"=""""","=""L7586,L3475""",
"=""598.480""","=""598.480+""","=""27""","=""2.5e+06""","=""1.7e-02""","=""2.7e+00""","=""-0.87""",C,"=""1.911991""","=""3.983643""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""7/2""","=""4f6.(7F).5d.6s2""","=""8P""","=""9/2""",8,10,,"=""T7356""","=""L7586,L3475""",
"=""598.544""","=""598.544+""","=""27""","=""""","=""""","=""""","=""""",,"=""2.400892""","=""4.472322""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""7/2""","=""4f6.(7F).5d.6s2?""","=""6F?""","=""9/2""",8,10,,"=""""","=""L7586,L3475""",
"=""599.449""","=""599.449+""","=""240""","=""3.34e+07""","=""2.10e-01""","=""5.0e+01""","=""0.401""",B+,"=""1.993636""","=""4.061938""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""13/2""",12,14,,"=""T7356""","=""L7586,L3475""",
"=""600.602""","=""600.601+""","=""60""","=""""","=""""","=""""","=""""",,"=""1.876838""","=""3.941174""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""3/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""3/2""",4,4,,"=""""","=""L7586,L3475""",
"=""600.727""","=""600.729+""","=""15h""","=""""","=""""","=""""","=""""",,"=""1.944107""","=""4.008004""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""9/2""","=""4f6.(7F).5d.6s2""","=""8F""","=""11/2""",10,12,,"=""""","=""L7586,L3475""",
"=""601.387""","=""601.384+""","=""60h""","=""""","=""""","=""""","=""""",,"=""1.931870""","=""3.993516""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 10P""","=""11/2""","=""4f7.(8S*).5d2.(3P)""","=""e 10P*""","=""9/2""",12,10,,"=""""","=""L7586,L3475""",
"=""601.423""","=""601.419+""","=""110""","=""2.29e+07""","=""1.24e-01""","=""1.47e+01""","=""-0.13""",B,"=""1.890605""","=""3.952131""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""5/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""5/2""",6,6,,"=""T7356""","=""L7586,L3475""",
"=""601.725""","=""601.722+""","=""60""","=""""","=""""","=""""","=""""",,"=""2.412987""","=""4.473475""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""5/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""7/2""",6,8,,"=""""","=""L7586,L3475""",
"=""601.982""","=""601.982+""","=""420""","=""9.6e+05""","=""6.5e-03""","=""1.03e+00""","=""-1.282""",B+,"=""0.000000""","=""2.059599""","=""4f7.6s2""","=""a 8S*""","=""7/2""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 8P""","=""9/2""",8,10,,"=""T7356""","=""L7586,L3475""",
"=""602.482""","=""602.481+""","=""60""","=""""","=""""","=""""","=""""",,"=""1.876838""","=""3.934733""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""3/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""1/2""",4,2,,"=""""","=""L7586,L3475""",
"=""603.067""","=""603.064+""","=""170""","=""2.51e+07""","=""1.37e-01""","=""2.17e+01""","=""0.04""",B,"=""1.911991""","=""3.967896""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""7/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""7/2""",8,8,,"=""T7356""","=""L7586,L3475""",
"=""604.633""","=""604.633+""","=""60""","=""""","=""""","=""""","=""""",,"=""1.890605""","=""3.941174""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""5/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""3/2""",6,4,,"=""""","=""L7586,L3475""",
"=""605.904""","=""605.900+""","=""140""","=""2.11e+07""","=""1.16e-01""","=""2.32e+01""","=""0.065""",B+,"=""1.944107""","=""3.990388""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""9/2""",10,10,,"=""T7356""","=""L7586,L3475""",
"=""607.726""","=""607.724+""","=""90""","=""1.30e+07""","=""5.4e-02""","=""8.6e+00""","=""-0.36""",B,"=""1.911991""","=""3.952131""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""7/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""5/2""",8,6,,"=""T7356""","=""L7586,L3475""",
"=""607.906""","=""607.904+""","=""30*""","=""""","=""""","=""""","=""""",,"=""1.944107""","=""3.983643""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""9/2""","=""4f6.(7F).5d.6s2""","=""8P""","=""9/2""",10,10,,"=""""","=""L7586,L3475""",
"=""607.906""","=""607.912+""","=""30*""","=""""","=""""","=""""","=""""",,"=""2.433966""","=""4.473475""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""9/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""7/2""",10,8,,"=""""","=""L7586,L3475""",
"=""608.552""","=""608.553+""","=""240""","=""1.33e+07""","=""7.4e-02""","=""2.07e+01""","=""0.015""",B+,"=""1.708339""","=""3.745698""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""13/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""13/2""",14,14,,"=""T7356""","=""L7586,L3475""",
"=""610.104""","=""610.104+""","=""240""","=""1.71e+07""","=""1.15e-01""","=""2.30e+01""","=""0.059""",B+,"=""1.639324""","=""3.671506""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""11/2""",10,12,,"=""T7356""","=""L7586,L3475""",
"=""610.984""","=""610.981+""","=""60""","=""""","=""""","=""""","=""""",,"=""2.400892""","=""4.430156""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""7/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""9/2""",8,10,,"=""""","=""L7586,L3475""",
"=""612.047""","=""612.047+""","=""120""","=""1.31e+07""","=""7.3e-02""","=""1.78e+01""","=""-0.05""",B+,"=""1.993636""","=""4.019367""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""11/2""",12,12,,"=""T7356""","=""L7586,L3475""",
"=""612.637""","=""612.634+""","=""60""","=""6.8e+06""","=""3.1e-02""","=""6.2e+00""","=""-0.51""",B,"=""1.944107""","=""3.967896""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""7/2""",10,8,,"=""T7356""","=""L7586,L3475""",
"=""618.047""","=""618.047+""","=""110""","=""""","=""""","=""""","=""""",,"=""2.389577""","=""4.395640""","=""4f7.(8S*).5d (7D*).6s""","=""a 6D*""","=""9/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""11/2""",10,12,,"=""""","=""L7586,L3475""",
"=""618.984""","=""618.985+""","=""260cw""","=""2.00e+07""","=""1.15e-01""","=""2.81e+01""","=""0.139""",B+,"=""1.668481""","=""3.671506""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""11/2""",12,12,,"=""T7356""","=""L7586,L3475""",
"=""619.678""","=""619.678+""","=""140""","=""9.3e+06""","=""6.7e-02""","=""1.09e+01""","=""-0.271""",B+,"=""1.617857""","=""3.618642""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""7/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""9/2""",8,10,,"=""T7356""","=""L7586,L3475""",
"=""620.932""","=""620.929+""","=""15h""","=""3.0e+06""","=""1.45e-02""","=""3.6e+00""","=""-0.76""",B,"=""1.993636""","=""3.990388""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8F""","=""9/2""",12,10,,"=""T7356""","=""L7586,L3475""",
"=""623.223""","=""623.222+""","=""15""","=""1.65e+06""","=""1.15e-02""","=""2.36e+00""","=""-0.94""",B,"=""1.944107""","=""3.933514""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10D""","=""11/2""",10,12,,"=""T7356""","=""L7586,L3475""",
"=""623.545""","=""623.545+""","=""90h""","=""6.6e+06""","=""4.5e-02""","=""1.10e+01""","=""-0.27""",B+,"=""1.993636""","=""3.982013""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10D""","=""13/2""",12,14,,"=""T7356""","=""L7586,L3475""",
"=""625.220""","=""625.217+""","=""55""","=""2.63e+06""","=""2.05e-02""","=""2.54e+00""","=""-0.91""",B+,"=""1.602337""","=""3.585396""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""5/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""7/2""",6,8,,"=""T7356""","=""L7586,L3475""",
"=""626.398""","=""626.398+""","=""240""","=""2.19e+07""","=""1.29e-01""","=""2.66e+01""","=""0.110""",B+,"=""1.639324""","=""3.618642""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""9/2""",10,10,,"=""T7356""","=""L7586,L3475""",
"=""626.868""","=""626.868+""","=""55""","=""5.3e+04""","=""3.1e-04""","=""5.2e-02""","=""-2.60""",C+,"=""0.000000""","=""1.977834""","=""4f7.6s2""","=""a 8S*""","=""7/2""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 8P""","=""7/2""",8,8,,"=""T7227""","=""L7586,L3475""",
"=""628.769""","=""628.768+""","=""15h""","=""1.44e+06""","=""1.14e-02""","=""1.41e+00""","=""-1.17""",B+,"=""1.602337""","=""3.574195""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""5/2""","=""4f6.(7F).5d.6s2""","=""8D""","=""7/2""",6,8,,"=""T7356""","=""L7586,L3475""",
"=""629.308""","=""629.306+""","=""60""","=""1.64e+05""","=""7.3e-04""","=""1.21e-01""","=""-2.233""",B+,"=""0.000000""","=""1.970175""","=""4f7.6s2""","=""a 8S*""","=""7/2""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 8P""","=""5/2""",8,6,,"=""T7227""","=""L7586,L3475""",
"=""630.151""","=""630.149+""","=""170*""","=""1.34e+07""","=""8.0e-02""","=""1.32e+01""","=""-0.196""",B+,"=""1.617857""","=""3.585396""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""7/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""7/2""",8,8,,"=""T7356""","=""L7586,L3475""",
"=""630.151""","=""630.153+""","=""170*""","=""""","=""""","=""""","=""""",,"=""2.059599""","=""4.027125""","=""4f7.(8S*).6s.6p.(3P*)""","=""z 8P""","=""9/2""","=""4f7.(8S*).5d2.(3P)""","=""e 10P*""","=""11/2""",10,12,,"=""""","=""L7586,L3475""",
"=""631.553""","=""631.552+""","=""24h""","=""1.32e+06""","=""6.8e-03""","=""1.97e+00""","=""-1.02""",B,"=""1.708339""","=""3.671506""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""13/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""11/2""",14,12,,"=""T7356""","=""L7586,L3475""",
"=""632.033""","=""632.033+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.433966""","=""4.395640""","=""4f7.(8S*).5d (7D*).6s""","=""b 8D*""","=""9/2""","=""4f7.(8S*).5d (7D*).6p""","=""z 6F""","=""11/2""",10,12,,"=""""","=""L7586,L3475""",
"=""633.757""","=""633.757+""","=""75""","=""7.5e+06""","=""4.52e-02""","=""7.5e+00""","=""-0.442""",B+,"=""1.617857""","=""3.574195""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""7/2""","=""4f6.(7F).5d.6s2""","=""8D""","=""7/2""",8,8,,"=""T7356""","=""L7586,L3475""",
"=""635.180""","=""635.176+""","=""120cw""","=""1.60e+07""","=""9.7e-02""","=""1.21e+01""","=""-0.236""",B+,"=""1.602337""","=""3.554303""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""5/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""5/2""",6,6,,"=""T7356""","=""L7586,L3475""",
"=""635.765""","=""635.764+""","=""60""","=""4.7e+06""","=""2.36e-02""","=""5.9e+00""","=""-0.55""",B+,"=""1.668481""","=""3.618642""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""11/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""9/2""",12,10,,"=""T7356""","=""L7586,L3475""",
"=""637.101""","=""637.100+""","=""60""","=""5.9e+06""","=""2.88e-02""","=""6.0e+00""","=""-0.541""",B+,"=""1.639324""","=""3.585396""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""7/2""",10,8,,"=""T7356""","=""L7586,L3475""",
"=""638.449""","=""638.448+""","=""55""","=""""","=""""","=""""","=""""",,"=""1.876838""","=""3.818801""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""3/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8D""","=""3/2""",4,4,,"=""""","=""L7586,L3475""",
"=""638.562""","=""638.556+""","=""75""","=""2.00e+07""","=""1.83e-01""","=""1.54e+01""","=""-0.134""",B+,"=""1.876838""","=""3.818473""","=""4f7.(8S*).5d (9D*).6s""","=""a 8D*""","=""3/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 8D""","=""5/2""",4,6,,"=""T7356""","=""L7586,L3475""",
"=""640.270""","=""640.267+""","=""120cw""","=""1.75e+07""","=""8.1e-02""","=""1.36e+01""","=""-0.190""",B+,"=""1.617857""","=""3.554303""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""7/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""5/2""",8,6,,"=""T7356""","=""L7586,L3475""",
"=""640.788""","=""640.788+""","=""40""","=""3.75e+06""","=""1.85e-02""","=""3.90e+00""","=""-0.734""",B+,"=""1.639324""","=""3.574195""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""9/2""","=""4f6.(7F).5d.6s2""","=""8D""","=""7/2""",10,8,,"=""T7356""","=""L7586,L3475""",
"=""641.181""","=""641.180+""","=""180""","=""3.34e+07""","=""1.37e-01""","=""1.74e+01""","=""-0.084""",B+,"=""1.602337""","=""3.536026""","=""4f7.(8S*).5d (9D*).6s""","=""a 10D*""","=""5/2""","=""4f7.(8S*).5d (9D*).6p""","=""z 10F""","=""3/2""",6,4,,"=""T7356""","=""L7586,L3475""",
