property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Hexagonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
space_group,P63/mmc,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 194.,Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
lattice_constants,"270.59, 270.59, 428.15",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
lattice_angles,"π/2, π/2, 2 π/3",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
thermal_conductivity,120,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
electrical_conductivity,14,MS/m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
electrical_resistivity,7.000000000002e-08,Ω·m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
electrical_type,Conductor,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
magnetic_type,paramagnetic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
magnetic_susceptibility_mass,5.42e-09,m³/kg,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
magnetic_susceptibility_molar,5.48e-10,m³/mol,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
magnetic_susceptibility_volume,6.7e-05,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
superconducting_point,0.49,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
bulk_modulus,220,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
shear_modulus,173,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
young_modulus,447,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Ruthenium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ru-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,270.59,270.59,428.15,π/2,π/2,2 π/3
