obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""380.043""","=""380.0427+""","=""7600""","=""5.33e+07""","=""9.44e-02""","=""1.30e+01""","=""0.016""",,"=""0.000000""","=""3.262375""","=""4d7.(a 4F).5s""","=""a 5F""","=""5""","=""4d7.(a 4F).5p""","=""z 5D*""","=""4""",11,9,,"=""T6131""","=""L3475""",
"=""380.134""","=""380.1342+""","=""310""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""4.324807""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 5P*""","=""2""",7,5,,"=""""","=""L3475""",
"=""380.976""","=""380.9766+""","=""310""","=""""","=""""","=""""","=""""",,"=""1.822607""","=""5.076986""","=""4d7.(a 2G).5s""","=""a 1G""","=""4""","=""4d7.(a 2G).5p""","=""z 1F*""","=""3""",9,7,,"=""""","=""L3475""",
"=""381.380""","=""381.3811+""","=""600""","=""""","=""""","=""""","=""""",,"=""1.589067""","=""4.839993""","=""4d7.(a 2G).5s""","=""a 3G""","=""4""","=""4d7.(a 2G).5p""","=""z 1G*""","=""4""",9,9,,"=""""","=""L3475""",
"=""381.835""","=""381.8377+""","=""760""","=""""","=""""","=""""","=""""",,"=""1.927974""","=""5.175014""","=""4d7.(a 2H).5s""","=""a 3H""","=""6""","=""4d7.(a 2H).5p""","=""x 3G*""","=""5""",13,11,,"=""""","=""L3475""",
"=""382.011""","=""382.0114+""","=""760""","=""""","=""""","=""""","=""""",,"=""0.336399""","=""3.581962""","=""4d7.(a 4F).5s""","=""a 5F""","=""2""","=""4d7.(a 4F).5p""","=""z 5F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""382.317""","=""382.3172+""","=""650""","=""""","=""""","=""""","=""""",,"=""2.007380""","=""5.250346""","=""4d7.(a 2D).5s""","=""a 3D""","=""3""","=""4d7.(a 2D).5p""","=""x 3F*""","=""4""",7,9,,"=""""","=""L3475""",
"=""382.602""","=""382.6022+""","=""550""","=""""","=""""","=""""","=""""",,"=""1.317150""","=""4.557701""","=""4d7.(a 2P).5s""","=""a 3P""","=""2""","=""4d7.(a 4P).5p""","=""y 3D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""383.289""","=""383.2880+""","=""760""","=""""","=""""","=""""","=""""",,"=""1.513481""","=""4.748234""","=""4d7.(a 2G).5s""","=""a 3G""","=""5""","=""4d7.(a 2G).5p""","=""z 3H*""","=""5""",11,11,,"=""""","=""L3475""",
"=""383.614""","=""383.6146+""","=""220""","=""""","=""""","=""""","=""""",,"=""1.822607""","=""5.054606""","=""4d7.(a 2G).5s""","=""a 1G""","=""4""","=""4d7.(a 2P).5p""","=""x 3D*""","=""3""",9,7,,"=""""","=""L3475""",
"=""383.916""","=""383.9159+""","=""310""","=""""","=""""","=""""","=""""",,"=""0.997290""","=""4.226753""","=""4d7.(a 4P).5s""","=""a 5P""","=""2""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""1""",5,3,,"=""""","=""L3475""",
"=""384.079""","=""384.0787+""","=""930""","=""""","=""""","=""""","=""""",,"=""1.513481""","=""4.741575""","=""4d7.(a 2G).5s""","=""a 3G""","=""5""","=""4d7.(a 2G).5p""","=""y 3F*""","=""4""",11,9,,"=""""","=""L3475""",
"=""384.777""","=""384.7763+""","=""480""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""4.345246""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d6.5s.(a 6D).5p""","=""z 5P*""","=""1""",5,3,,"=""""","=""L3475""",
"=""385.152""","=""385.1521+""","=""760""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""4.146880""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""4""",9,9,,"=""""","=""L3475""",
"=""385.755""","=""385.7541+""","=""480""","=""""","=""""","=""""","=""""",,"=""0.259318""","=""3.473391""","=""4d7.(a 4F).5s""","=""a 5F""","=""3""","=""4d7.(a 4F).5p""","=""z 5F*""","=""4""",7,9,,"=""""","=""L3475""",
"=""385.864""","=""385.8635+""","=""1300""","=""""","=""""","=""""","=""""",,"=""1.822607""","=""5.035769""","=""4d7.(a 2G).5s""","=""a 1G""","=""4""","=""4d7.(a 2G).5p""","=""z 1H*""","=""5""",9,11,,"=""""","=""L3475""",
"=""386.181""","=""386.1812+""","=""220""","=""""","=""""","=""""","=""""",,"=""1.866467""","=""5.076986""","=""4d7.(a 2D).5s""","=""a 3D""","=""2""","=""4d7.(a 2G).5p""","=""z 1F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""386.379""","=""386.3777+""","=""650""","=""""","=""""","=""""","=""""",,"=""2.119742""","=""5.328628""","=""4d7.(a 2H).5s""","=""a 3H""","=""4""","=""4d7.(a 2H).5p""","=""z 3I*""","=""5""",9,11,,"=""""","=""L3475""",
"=""386.894""","=""386.8933+""","=""1300""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""4.016090""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",9,7,,"=""""","=""L3475""",
"=""387.462""","=""387.4626+""","=""260""","=""""","=""""","=""""","=""""",,"=""1.124906""","=""4.324807""","=""4d6.5s2""","=""a 5D""","=""1""","=""4d6.5s.(a 6D).5p""","=""z 5P*""","=""2""",3,5,,"=""""","=""L3475""",
"=""389.331""","=""389.3327+""","=""650""","=""""","=""""","=""""","=""""",,"=""0.997290""","=""4.181821""","=""4d7.(a 4P).5s""","=""a 5P""","=""2""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""391.019""","=""391.0189+""","=""760""","=""""","=""""","=""""","=""""",,"=""1.698468""","=""4.869266""","=""4d7.(a 2G).5s""","=""a 3G""","=""3""","=""4d7.(a 2G).5p""","=""z 3H*""","=""4""",7,9,,"=""""","=""L3475""",
"=""392.203""","=""392.2032+""","=""260""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""4.224440""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 5P*""","=""3""",7,7,,"=""""","=""L3475""",
"=""392.458""","=""392.4585+""","=""1500""","=""""","=""""","=""""","=""""",,"=""1.589067""","=""4.748234""","=""4d7.(a 2G).5s""","=""a 3G""","=""4""","=""4d7.(a 2G).5p""","=""z 3H*""","=""5""",9,11,,"=""""","=""L3475""",
"=""392.703""","=""392.7037+""","=""3300""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""3.157194""","=""4d7.(a 4F).5s""","=""a 5F""","=""5""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""4""",11,9,,"=""""","=""L3475""",
"=""393.287""","=""393.2908+""","=""600""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""4.345246""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d6.5s.(a 6D).5p""","=""z 5P*""","=""1""",3,3,,"=""""","=""L3475""",
"=""393.466""","=""393.4677+""","=""310""","=""""","=""""","=""""","=""""",,"=""0.259318""","=""3.410383""","=""4d7.(a 4F).5s""","=""a 5F""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""394.669""","=""394.6701+""","=""760""","=""""","=""""","=""""","=""""",,"=""2.013520""","=""5.154984""","=""4d7.(a 2H).5s""","=""a 3H""","=""5""","=""4d7.(a 2H).5p""","=""z 3I*""","=""6""",11,13,,"=""""","=""L3475""",
"=""395.133""","=""395.1340+""","=""460""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.949256""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3G*""","=""3""",9,7,,"=""""","=""L3475""",
"=""395.380""","=""395.3812+""","=""310""","=""""","=""""","=""""","=""""",,"=""2.007380""","=""5.143194""","=""4d7.(a 2D).5s""","=""a 3D""","=""3""","=""4d7.(a 2D).5p""","=""w 3D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""396.602""","=""396.6025+""","=""460""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""3.126157""","=""4d7.(a 4F).5s""","=""a 5F""","=""5""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""5""",11,11,,"=""""","=""L3475""",
"=""397.957""","=""397.9572+""","=""600""","=""""","=""""","=""""","=""""",,"=""0.997290""","=""4.112806""","=""4d7.(a 4P).5s""","=""a 5P""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",5,5,,"=""""","=""L3475""",
"=""398.055""","=""398.0545+""","=""600""","=""""","=""""","=""""","=""""",,"=""0.147621""","=""3.262375""","=""4d7.(a 4F).5s""","=""a 5F""","=""4""","=""4d7.(a 4F).5p""","=""z 5D*""","=""4""",9,9,,"=""""","=""L3475""",
"=""398.599""","=""398.5985+""","=""870""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""4.112806""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",7,5,,"=""""","=""L3475""",
"=""399.711""","=""399.7109+""","=""280""","=""""","=""""","=""""","=""""",,"=""1.124906""","=""4.226753""","=""4d6.5s2""","=""a 5D""","=""1""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""1""",3,3,,"=""""","=""L3475""",
"=""402.330""","=""402.3298+""","=""1500""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""4.144872""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""402.497""","=""402.4968+""","=""600""","=""""","=""""","=""""","=""""",,"=""0.147621""","=""3.227998""","=""4d7.(a 4F).5s""","=""a 5F""","=""4""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""3""",9,7,,"=""""","=""L3475""",
"=""404.035""","=""404.0349+""","=""310""","=""""","=""""","=""""","=""""",,"=""1.822607""","=""4.891258""","=""4d7.(a 2G).5s""","=""a 1G""","=""4""","=""4d7.(a 2G).5p""","=""y 3G*""","=""5""",9,11,,"=""""","=""L3475""",
"=""405.254""","=""405.2535+""","=""1400""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""4.146880""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""4""",7,9,,"=""""","=""L3475""",
"=""405.520""","=""405.5196+""","=""710""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""4.144872""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""406.561""","=""406.5603+""","=""370""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""4.112806""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",7,5,,"=""""","=""L3475""",
"=""406.876""","=""406.8755+""","=""200""","=""""","=""""","=""""","=""""",,"=""2.007380""","=""5.054606""","=""4d7.(a 2D).5s""","=""a 3D""","=""3""","=""4d7.(a 2P).5p""","=""x 3D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""406.952""","=""406.9514+""","=""760""","=""""","=""""","=""""","=""""",,"=""1.822607""","=""4.869266""","=""4d7.(a 2G).5s""","=""a 1G""","=""4""","=""4d7.(a 2G).5p""","=""z 3H*""","=""4""",9,9,,"=""""","=""L3475""",
"=""407.415""","=""407.4150+""","=""200""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""4.181821""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""407.788""","=""407.7874+""","=""980""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""4.163417""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""1""",5,3,,"=""""","=""L3475""",
"=""408.175""","=""408.1746+""","=""6000""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.849009""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",9,7,,"=""""","=""L3475""",
"=""408.658""","=""408.6577+""","=""310""","=""""","=""""","=""""","=""""",,"=""2.072096""","=""5.106034""","=""4d7.(a 2D).5s""","=""a 3D""","=""1""","=""4d7.(a 2D).5p""","=""x 3F*""","=""2""",3,5,,"=""""","=""L3475""",
"=""409.895""","=""409.8939+""","=""930""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""4.163417""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""1""",5,3,,"=""""","=""L3475""",
"=""410.290""","=""410.2899+""","=""350""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""4.144872""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""411.390""","=""411.3901+""","=""1900""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""4.016090""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",7,7,,"=""""","=""L3475""",
"=""414.533""","=""414.5330+""","=""2000""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.993240""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3D*""","=""2""",7,5,,"=""""","=""L3475""",
"=""414.691""","=""414.6903+""","=""650""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""4.112806""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",5,5,,"=""""","=""L3475""",
"=""414.794""","=""414.7937+""","=""260""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""4.181821""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""2""",3,5,,"=""""","=""L3475""",
"=""416.868""","=""416.8688+""","=""870""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""4.112806""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",5,5,,"=""""","=""L3475""",
"=""419.876""","=""419.8764+""","=""550""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""4.016090""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",7,7,,"=""""","=""L3475""",
"=""420.006""","=""420.0055+""","=""550""","=""""","=""""","=""""","=""""",,"=""0.997290""","=""3.949256""","=""4d7.(a 4P).5s""","=""a 5P""","=""2""","=""4d7.(a 4F).5p""","=""z 3G*""","=""3""",5,7,,"=""""","=""L3475""",
"=""420.108""","=""420.1077+""","=""7600""","=""3.99e+07""","=""1.06e-01""","=""1.31e+01""","=""-0.022""",,"=""0.811480""","=""3.762728""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3F*""","=""4""",9,9,,"=""T6131""","=""L3475""",
"=""420.720""","=""420.720+""","=""1500""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.949256""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3G*""","=""3""",7,7,,"=""""","=""L3475""",
"=""421.325""","=""421.325+""","=""5400""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.754202""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 5G*""","=""5""",9,11,,"=""""","=""L3475""",
"=""421.563""","=""421.563+""","=""760""","=""""","=""""","=""""","=""""",,"=""1.691857""","=""4.632920""","=""4d7.(a 4P).5s""","=""b 3P""","=""2""","=""4d7.(a 4P).5p""","=""x 5D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""421.846""","=""421.845+""","=""930""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.750572""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d6.5s.(a 6D).5p""","=""z 7P*""","=""4""",9,9,,"=""""","=""L3475""",
"=""422.187""","=""422.187+""","=""370""","=""""","=""""","=""""","=""""",,"=""1.733506""","=""4.670219""","=""4d7.(a 4P).5s""","=""b 3P""","=""1""","=""4d7.(a 4P).5p""","=""x 5D*""","=""2""",3,5,,"=""""","=""L3475""",
"=""423.150""","=""423.151+""","=""550""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.993240""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 3D*""","=""2""",7,5,,"=""""","=""L3475""",
"=""424.224""","=""424.225+""","=""760""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""4.010058""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 7P*""","=""2""",7,5,,"=""""","=""L3475""",
"=""424.425""","=""424.425+""","=""760""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.849009""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",9,7,,"=""""","=""L3475""",
"=""424.793""","=""424.793+""","=""370""","=""""","=""""","=""""","=""""",,"=""2.486591""","=""5.405287""","=""4d7.(a 2H).5s""","=""a 1H""","=""5""","=""4d7.(a 2H).5p""","=""y 1H*""","=""5""",11,11,,"=""""","=""L3475""",
"=""426.019""","=""426.019+""","=""310""","=""""","=""""","=""""","=""""",,"=""1.691857""","=""4.602157""","=""4d7.(a 4P).5s""","=""b 3P""","=""2""","=""4d7.(a 4P).5p""","=""z 3P*""","=""2""",5,5,,"=""""","=""L3475""",
"=""428.554""","=""428.553+""","=""760""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""4.016090""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""429.449""","=""429.449+""","=""220""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""4.010058""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d6.5s.(a 6D).5p""","=""z 7P*""","=""2""",5,5,,"=""""","=""L3475""",
"=""429.600""","=""429.600+""","=""260""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.949256""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 3G*""","=""3""",7,7,,"=""""","=""L3475""",
"=""429.714""","=""429.713+""","=""550""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""4.016090""","=""4d8""","=""b 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",9,7,,"=""""","=""L3475""",
"=""429.892""","=""429.892+""","=""3700""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.886383""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 5G*""","=""4""",7,9,,"=""""","=""L3475""",
"=""430.881""","=""430.881+""","=""930""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""4.016090""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""431.964""","=""431.965+""","=""370""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.993240""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""432.108""","=""432.108+""","=""550""","=""""","=""""","=""""","=""""",,"=""0.997290""","=""3.866575""","=""4d7.(a 4P).5s""","=""a 5P""","=""2""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""",5,5,,"=""""","=""L3475""",
"=""434.329""","=""434.330+""","=""550""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.993240""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""435.092""","=""435.093+""","=""350""","=""""","=""""","=""""","=""""",,"=""1.733506""","=""4.583111""","=""4d7.(a 4P).5s""","=""b 3P""","=""1""","=""4d7.(a 4P).5p""","=""y 3D*""","=""2""",3,5,,"=""""","=""L3475""",
"=""435.535""","=""435.536+""","=""710""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.849009""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""436.244""","=""436.243+""","=""870""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.653571""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d6.5s.(a 6D).5p""","=""z 7F*""","=""5""",9,11,,"=""""","=""L3475""",
"=""437.344""","=""437.342+""","=""2400""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.762728""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 3F*""","=""4""",9,9,,"=""""","=""L3475""",
"=""438.662""","=""438.662+""","=""870""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.754202""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 5G*""","=""5""",9,11,,"=""""","=""L3475""",
"=""438.688""","=""438.688+""","=""1300""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.949256""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 3G*""","=""3""",5,7,,"=""""","=""L3475""",
"=""439.167""","=""439.167+""","=""1700""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.886383""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 5G*""","=""4""",7,9,,"=""""","=""L3475""",
"=""441.127""","=""441.126+""","=""1600""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.949256""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 3G*""","=""3""",5,7,,"=""""","=""L3475""",
"=""442.270""","=""442.270+""","=""160""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.866575""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""",7,5,,"=""""","=""L3475""",
"=""442.970""","=""442.971+""","=""330""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""3.886383""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d7.(a 4F).5p""","=""z 5G*""","=""4""",7,9,,"=""""","=""L3475""",
"=""444.101""","=""444.101+""","=""460""","=""""","=""""","=""""","=""""",,"=""1.321005""","=""4.112806""","=""4d8""","=""b 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",7,5,,"=""""","=""L3475""",
"=""445.059""","=""445.059+""","=""440""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.849009""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""446.129""","=""446.128+""","=""1100""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""3.866575""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""",7,5,,"=""""","=""L3475""",
"=""447.519""","=""447.519+""","=""190""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.581962""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 5F*""","=""3""",9,7,,"=""""","=""L3475""",
"=""448.171""","=""448.170+""","=""150""","=""""","=""""","=""""","=""""",,"=""1.866467""","=""4.632920""","=""4d7.(a 2D).5s""","=""a 3D""","=""2""","=""4d7.(a 4P).5p""","=""x 5D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""449.940""","=""449.941+""","=""350""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""3.886383""","=""4d8""","=""b 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 5G*""","=""4""",9,9,,"=""""","=""L3475""",
"=""451.136""","=""451.136+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.750572""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 7P*""","=""4""",7,9,,"=""""","=""L3475""",
"=""451.816""","=""451.816+""","=""220""","=""""","=""""","=""""","=""""",,"=""1.419286""","=""4.163417""","=""4d8""","=""b 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""1""",5,3,,"=""""","=""L3475""",
"=""451.909""","=""451.908+""","=""220""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.866575""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""",5,5,,"=""""","=""L3475""",
"=""452.222""","=""452.222+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.124906""","=""3.866575""","=""4d6.5s2""","=""a 5D""","=""1""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""",3,5,,"=""""","=""L3475""",
"=""454.860""","=""454.856+""","=""170""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.653571""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d6.5s.(a 6D).5p""","=""z 7F*""","=""5""",9,11,,"=""""","=""L3475""",
"=""454.912""","=""454.914+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.733506""","=""4.458952""","=""4d7.(a 4P).5s""","=""b 3P""","=""1""","=""4d6.5s.(a 6D).5p""","=""y 5F*""","=""2""",3,5,,"=""""","=""L3475""",
"=""455.579""","=""455.579+""","=""5400""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.532942""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3G*""","=""5""",9,11,,"=""""","=""L3475""",
"=""456.126""","=""456.127+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""3.849009""","=""4d8""","=""b 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",9,7,,"=""""","=""L3475""",
"=""458.572""","=""458.573+""","=""1700""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.706001""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3G*""","=""4""",7,9,,"=""""","=""L3475""",
"=""459.239""","=""459.239+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.838402""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 5G*""","=""2""",5,5,,"=""""","=""L3475""",
"=""459.381""","=""459.381+""","=""150""","=""""","=""""","=""""","=""""",,"=""1.317150""","=""4.016090""","=""4d7.(a 2P).5s""","=""a 3P""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""460.037""","=""460.038+""","=""330""","=""""","=""""","=""""","=""""",,"=""1.321005""","=""4.016090""","=""4d8""","=""b 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",7,7,,"=""""","=""L3475""",
"=""463.699""","=""463.698+""","=""170""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""3.866575""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""",3,5,,"=""""","=""L3475""",
